0
0.1746344209130121
0.15481999294746096
0.13429787549111916
0.11394268085877089
0.09458292455951674
0.07688422258279788
0.06128381071712658
0.04797947332664388
0.03696127353799746
0.028067207823360044
0.021044275207207416
0.01560176124158831
0.011450304325875496
0.00832593116633965
0.006001607827208846
0.004290069002684984
0.0030414789579569813
0.0021386190316506756
0.0014913399274055351
0.001031238677411766
0.0007069934667676365
0.0004804816291984135
0.0003236508136145664
0.00021604931731190514
0.00014290543769080602
9.36512757200152e-05
6.079994046193162e-05
3.9100135707836165e-05
2.4906086702117825e-05
1.5712895046543332e-05
9.81762056514432e-06
6.074849226610026e-06
3.7224390362735856e-06
2.2587567950526143e-06
1.3572227730125459e-06
8.075424330472127e-07
4.7578131046368175e-07
2.7757142494880596e-07
1.6034930651905216e-07
9.172460555223495e-08
5.195582487877612e-08
2.914184230745942e-08
1.6186028104646063e-08
8.902491180658369e-09
4.848857427768402e-09
2.615372636272434e-09
1.3970267174865008e-09
7.390339581501883e-10
3.8719078271430787e-10
2.0090913845179746e-10
1.0325289818331174e-10
5.2559003446630605e-11
2.6500209469246992e-11
1.3235011495069986e-11
6.547690756774334e-12
3.208907781676304e-12
1.5579315126946165e-12
7.493396278113674e-13
3.5708017300430785e-13
1.6858822832227743e-13
7.886444825955558e-14
3.655494028143109e-14
1.6789592714704842e-14
7.641562879995932e-15
3.4466010144806967e-15
1.540584814430413e-15
6.824724347676238e-16
2.996461833459075e-16
1.303994766500775e-16
5.624783608529628e-17
2.4050169481588005e-17
1.0193711694715962e-17
4.283196605645385e-18
1.7842049354319175e-18
7.3685519883428225e-19
3.017170772760216e-19
1.224947830002673e-19
4.9312257149925846e-20
1.9684816506058128e-20
7.792317634483412e-21
3.0590055625119827e-21
1.1909451144604113e-21
4.598546281793805e-22
1.7611085811410236e-22
6.689718268044878e-23
2.520605921505332e-23
9.42099437619359e-24
3.4930304699087915e-24
1.2848159947648704e-24
4.688473235342419e-25
1.6974337246568942e-25
6.097389490657353e-26
2.1732192215419725e-26
7.685822132557842e-27
2.6972624028955735e-27
9.393407822657943e-28
3.2466054877771204e-28
1.1141169381515788e-28
3.808296915787303e-29
1.3301298076635582e-29
5.650217607644411e-30
