time,value,predicted_value,stepwise_value
0.0,80.0,81.90886650706224,81.90886650706224
0.02,82.67697133049634,81.90886650706224,81.90886650706224
0.04,82.7035227354265,81.90886650706224,81.90886650706224
0.06,81.76316199516852,81.90886650706224,81.90886650706224
0.08,82.51488165463421,81.90886650706224,81.90886650706224
0.1,81.7946613266479,81.90886650706224,81.90886650706224
0.12,82.79700663420861,82.09845353326324,82.19522168838127
0.14,82.37021805706621,82.18784408466105,82.19522168838127
0.16,80.99322226007821,82.21414716454657,82.19522168838127
0.18,80.57951858494872,82.2218868193607,82.19522168838127
0.2,78.81542527659347,82.22416420500919,82.19522168838127
0.22,76.66546938769025,82.22483432344681,82.19522168838127
0.24,77.95186028326289,76.66546938769025,76.66546938769024
0.26,78.47173339411063,76.66546938769025,76.66546938769024
0.28,76.4832990479766,76.66546938769025,76.66546938769024
0.3,75.57665816290881,76.66546938769025,76.66546938769024
0.32,74.5404026828832,76.66546938769025,76.66546938769024
0.34,73.51711412332747,76.66546938769025,76.66546938769024
0.36,76.23210059482113,73.51711412332747,73.51711412332747
0.38,76.55484644269643,73.51711412332747,73.51711412332747
0.4,77.31972131270196,73.51711412332747,73.51711412332747
0.42,79.20398729318556,73.51711412332747,73.51711412332747
0.44,79.2111292339783,73.51711412332747,73.51711412332747
0.46,77.74807556178918,73.51711412332747,73.51711412332747
0.48,79.8647689379967,77.9662494084853,78.15918183111192
0.5,79.58902375876694,78.09545425474687,78.15918183111192
0.52,81.72031825584517,78.17197072338084,78.15918183111192
0.54,81.72143509670852,78.21728458072918,78.15918183111192
0.56,80.90886704751011,78.24411992355726,78.15918183111192
0.58,81.26487121598656,78.26001209577215,78.15918183111192
0.6,79.67928476934453,81.200289615827,81.15971847920787
0.62,78.98027017411846,81.16937478918857,81.15971847920787
0.64,80.3509953952054,81.1545760461453,81.15971847920787
0.66,79.85095051408747,81.14749197615447,81.15971847920787
0.68,79.88129956358068,81.14410087412045,81.15971847920787
0.7,79.90824943283701,81.14247757381146,81.15971847920787
0.72,80.86393971717206,79.81677143578308,79.79092821878749
0.74,81.09885710723741,79.79227482080492,79.79092821878749
0.76,82.74925569372589,79.7857149466853,79.79092821878749
0.78,83.9181036250411,79.78395829791961,79.79092821878749
0.8,84.24310766495113,79.78348789028225,79.79092821878749
0.82,84.13152871262491,79.78336192124983,79.79092821878749
0.84,86.26680263305954,84.24310766495113,84.24310766495113
0.86,86.36367527997955,84.24310766495113,84.24310766495113
0.88,87.35111282368275,84.24310766495113,84.24310766495113
0.9,88.49997324662681,84.24310766495113,84.24310766495113
0.92,89.71946097659347,84.24310766495113,84.24310766495113
0.94,89.5603492096233,84.24310766495113,84.24310766495113
0.96,91.26870112758664,89.71946097659347,89.71946097659348
0.98,91.81480141585833,89.71946097659347,89.71946097659348
1.0,91.89353558357206,89.71946097659347,89.71946097659348
