time,value,predicted_value,stepwise_value
0.0,80.0,81.79349802197429,81.79349802197429
0.02,82.67697133049634,81.79349802197429,81.79349802197429
0.04,82.7035227354265,81.79349802197429,81.79349802197429
0.06,81.76316199516852,84.49702075740079,85.84878212511403
0.08,82.51488165463421,85.84878212511403,85.84878212511403
0.1,81.7946613266479,87.20054349282728,85.84878212511403
0.12,82.79700663420861,82.05573432362955,82.07148398936926
0.14,82.37021805706621,82.07148398936926,82.07148398936926
0.16,80.99322226007821,82.08723365510895,82.07148398936926
0.18,80.57951858494872,80.24969794298725,79.34780575592204
0.2,78.81542527659347,79.34780575592205,79.34780575592204
0.22,76.66546938769025,78.44591356885685,79.34780575592204
0.24,77.95186028326289,76.19656654185033,75.00411602044635
0.26,78.47173339411063,75.00411602044635,75.00411602044635
0.28,76.4832990479766,73.81166549904235,75.00411602044635
0.3,75.57665816290881,75.54638442360253,74.76393346552446
0.32,74.5404026828832,74.76393346552446,74.76393346552446
0.34,73.51711412332747,73.9814825074464,74.76393346552446
0.36,76.23210059482113,72.9872314055517,72.18062690518714
0.38,76.55484644269643,72.18062690518714,72.18062690518714
0.4,77.31972131270196,71.37402240482258,72.18062690518714
0.42,79.20398729318556,77.78984350128724,78.33365386022764
0.44,79.2111292339783,78.33365386022764,78.33365386022764
0.46,77.74807556178918,78.87746421916806,78.33365386022764
0.48,79.8647689379967,79.45494232544567,79.95302773085051
0.5,79.58902375876694,79.95302773085051,79.95302773085051
0.52,81.72031825584517,80.45111313625534,79.95302773085051
0.54,81.72143509670852,81.49568455282302,82.07384432134803
0.56,80.90886704751011,82.07384432134803,82.07384432134803
0.58,81.26487121598656,82.65200408987305,82.07384432134803
0.6,79.67928476934453,80.8418272393464,80.6135452989854
0.62,78.98027017411846,80.61354529898541,80.6135452989854
0.64,80.3509953952054,80.38526335862441,80.6135452989854
0.66,79.85095051408747,80.3418940720838,80.67774938501424
0.68,79.88129956358068,80.67774938501424,80.67774938501424
0.7,79.90824943283701,81.01360469794467,80.67774938501424
0.72,80.86393971717206,79.93746542225138,79.96611488162615
0.74,81.09885710723741,79.96611488162615,79.96611488162615
0.76,82.74925569372589,79.99476434100092,79.96611488162615
0.78,83.9181036250411,83.45600014926517,84.39865813754207
0.8,84.24310766495113,84.39865813754207,84.39865813754207
0.82,84.13152871262491,85.34131612581896,84.39865813754207
0.84,86.26680263305954,84.31100508845599,84.41771763224789
0.86,86.36367527997955,84.41771763224789,84.41771763224789
0.88,87.35111282368275,84.52443017603979,84.41771763224789
0.9,88.49997324662681,87.7448404361974,88.28699553150902
0.92,89.71946097659347,88.28699553150902,88.28699553150902
0.94,89.5603492096233,88.82915062682062,88.28699553150902
0.96,91.26870112758664,90.32030377394405,90.8504917554423
0.98,91.81480141585833,90.8504917554423,90.8504917554423
1.0,91.89353558357206,91.38067973694056,90.8504917554423
1.02,90.9341390958178,92.28384716499068,92.59626439298336
1.04,91.26513408001294,92.59626439298337,92.59626439298336
1.06,88.75924581970939,92.90868162097607,92.59626439298336
1.08,89.06873191602713,88.1446130557379,87.05716641768369
1.1,89.2046025748368,87.0571664176837,87.05716641768369
1.12,90.58402131954544,85.9697197796295,87.05716641768369
1.14,89.6963198610253,91.13440800698818,91.89205270874736
1.16,89.78517770121739,91.89205270874734,91.89205270874736
1.18,89.44218339743638,92.6496974105065,91.89205270874736
1.2,89.39522448066357,89.38709052297075,89.26002229117627
1.22,90.88691395328962,89.26002229117628,89.26002229117627
1.24,90.72057847964156,89.13295405938182,89.26002229117627
1.26,90.53259953388152,91.6595929701763,92.32226996966533
1.28,89.8408812664474,92.32226996966531,92.32226996966533
1.3,90.2967008551604,92.98494696915432,92.32226996966533
1.32,89.83747993965565,89.98749520644152,89.86954586708093
1.34,90.59173063548832,89.86954586708094,89.86954586708093
1.36,89.28418172903237,89.75159652772035,89.86954586708093
1.38,89.57366256257242,89.61905281001464,89.49194532908241
1.4,90.23949634883716,89.49194532908241,89.49194532908241
1.42,91.73589435445952,89.36483784815019,89.49194532908241
1.44,91.41881403879188,92.67858288051067,93.75969877645423
1.46,90.64851329213508,93.75969877645423,93.75969877645423
1.48,90.3249549830908,94.84081467239778,93.75969877645423
