time,value,predicted_value,stepwise_value
0.0,80.0,81.93170754314511,81.93170754314511
0.02,82.67697133049634,81.93170754314511,81.93170754314511
0.04,82.7035227354265,81.93170754314511,81.93170754314511
0.06,81.76316199516852,81.93170754314511,81.93170754314511
0.08,82.51488165463421,81.93170754314511,81.93170754314511
0.1,81.7946613266479,83.16649373532728,83.9896845301154
0.12,82.79700663420861,83.57808913272135,83.9896845301154
0.14,82.37021805706621,83.98968453011541,83.9896845301154
0.16,80.99322226007821,84.40127992750946,83.9896845301154
0.18,80.57951858494872,84.81287532490353,83.9896845301154
0.2,78.81542527659347,80.43670441533132,79.58989044382558
0.22,76.66546938769025,80.01329742957844,79.58989044382558
0.24,77.95186028326289,79.58989044382558,79.58989044382558
0.26,78.47173339411063,79.1664834580727,79.58989044382558
0.28,76.4832990479766,78.74307647231984,79.58989044382558
0.3,75.57665816290881,76.8201609426828,76.24856325252014
0.32,74.5404026828832,76.53436209760147,76.24856325252014
0.34,73.51711412332747,76.24856325252014,76.24856325252014
0.36,76.23210059482113,75.96276440743881,76.24856325252014
0.38,76.55484644269643,75.67696556235748,76.24856325252014
0.4,77.31972131270196,74.5391191105076,73.83302026355507
0.42,79.20398729318556,74.18606968703133,73.83302026355507
0.44,79.2111292339783,73.83302026355507,73.83302026355507
0.46,77.74807556178918,73.4799708400788,73.83302026355507
0.48,79.8647689379967,73.12692141660254,73.83302026355507
0.5,79.58902375876694,79.75979152368824,80.48662822752685
0.52,81.72031825584517,80.12320987560756,80.48662822752685
0.54,81.72143509670852,80.48662822752686,80.48662822752685
0.56,80.90886704751011,80.85004657944617,80.48662822752685
0.58,81.26487121598656,81.2134649313655,80.48662822752685
0.6,79.67928476934453,81.80297618679474,82.31102492801558
0.62,78.98027017411846,82.05700055740516,82.31102492801558
0.64,80.3509953952054,82.31102492801558,82.31102492801558
0.66,79.85095051408747,82.56504929862601,82.31102492801558
0.68,79.88129956358068,82.81907366923643,82.31102492801558
0.7,79.90824943283701,80.13097306179982,80.38591504748811
0.72,80.86393971717206,80.25844405464396,80.38591504748811
0.74,81.09885710723741,80.38591504748811,80.38591504748811
0.76,82.74925569372589,80.51338604033225,80.38591504748811
0.78,83.9181036250411,80.64085703317639,80.38591504748811
0.8,84.24310766495113,84.67918842349113,86.66019329568353
0.82,84.13152871262491,85.66969085958733,86.66019329568353
0.84,86.26680263305954,86.66019329568353,86.66019329568353
0.86,86.36367527997955,87.65069573177973,86.66019329568353
0.88,87.35111282368275,88.64119816787593,86.66019329568353
0.9,88.49997324662681,88.20569248830513,89.89532386526872
0.92,89.71946097659347,89.05050817678692,89.89532386526872
0.94,89.5603492096233,89.89532386526872,89.89532386526872
0.96,91.26870112758664,90.74013955375051,89.89532386526872
0.98,91.81480141585833,91.58495524223231,89.89532386526872
1.0,91.89353558357206,92.78159801100873,94.5487422662633
1.02,90.9341390958178,93.66517013863601,94.5487422662633
1.04,91.26513408001294,94.5487422662633,94.5487422662633
1.06,88.75924581970939,95.4323143938906,94.5487422662633
1.08,89.06873191602713,96.31588652151787,94.5487422662633
1.1,89.2046025748368,92.36055377239936,93.26502055573708
1.12,90.58402131954544,92.81278716406823,93.26502055573708
1.14,89.6963198610253,93.26502055573708,93.26502055573708
1.16,89.78517770121739,93.71725394740595,93.26502055573708
1.18,89.44218339743638,94.16948733907482,93.26502055573708
1.2,89.39522448066357,89.64535637887367,89.58061998424793
1.22,90.88691395328962,89.61298818156081,89.58061998424793
1.24,90.72057847964156,89.58061998424793,89.58061998424793
1.26,90.53259953388152,89.54825178693505,89.58061998424793
1.28,89.8408812664474,89.51588358962218,89.58061998424793
1.3,90.2967008551604,90.43633928843268,90.54373911886461
1.32,89.83747993965565,90.49003920364865,90.54373911886461
1.34,90.59173063548832,90.54373911886461,90.54373911886461
1.36,89.28418172903237,90.59743903408058,90.54373911886461
1.38,89.57366256257242,90.65113894929654,90.54373911886461
1.4,90.23949634883716,89.31693870564241,88.91706374648257
1.42,91.73589435445952,89.1170012260625,88.91706374648257
1.44,91.41881403879188,88.91706374648257,88.91706374648257
1.46,90.64851329213508,88.71712626690265,88.91706374648257
1.48,90.3249549830908,88.51718878732274,88.91706374648257
1.5,92.55000625626562,90.59859546531769,90.41530270655429
1.52,92.07754948650232,90.50694908593599,90.41530270655429
1.54,93.67983267054116,90.41530270655429,90.41530270655429
1.56,91.7171262432034,90.32365632717259,90.41530270655429
1.58,92.18855446152932,90.23200994779087,90.41530270655429
1.6,90.3469345238486,92.11761577377666,91.90095040722237
1.62,88.79402738343181,92.00928309049951,91.90095040722237
1.64,88.15461382740689,91.90095040722235,91.90095040722237
1.66,88.61000032018869,91.79261772394521,91.90095040722237
1.68,88.5494080354831,91.68428504066806,91.90095040722237
1.7,89.72010515489492,87.75727280607937,87.00145679808456
1.72,90.09922251681998,87.37936480208197,87.00145679808456
1.74,89.14713165427882,87.00145679808456,87.00145679808456
1.76,89.18095750838168,86.62354879408716,87.00145679808456
1.78,90.77319932895507,86.24564079008974,87.00145679808456
1.8,89.76145621756444,90.14050023457088,90.37808490250728
1.82,91.2228898566778,90.25929256853908,90.37808490250728
1.84,90.27670189794128,90.37808490250728,90.37808490250728
1.86,91.08837286682294,90.4968772364755,90.37808490250728
1.88,90.50001200111365,90.6156695704437,90.37808490250728
1.9,90.39473067349888,90.97266494119714,91.24118385664589
1.92,86.44894890911506,91.10692439892152,91.24118385664589
1.94,88.47841730313498,91.24118385664589,91.24118385664589
1.96,88.61871411027688,91.37544331437026,91.24118385664589
1.98,89.6913597613783,91.50970277209463,91.24118385664589
2.0,89.30047679703848,88.95534116455681,89.10794583994094
2.02,89.1408127763157,89.03164350224887,89.10794583994094
2.04,88.8809027922305,89.10794583994094,89.10794583994094
2.06,87.30653329763447,89.18424817763301,89.10794583994094
2.08,85.69172397552755,89.26055051532506,89.10794583994094
2.1,87.16692911395822,85.34855439123878,83.53819736689819
2.12,86.23118970726104,84.4433758790685,83.53819736689819
2.14,87.15574094217271,83.5381973668982,83.53819736689819
2.16,88.21733228815282,82.63301885472791,83.53819736689819
2.18,86.50137515299583,81.72784034255761,83.53819736689819
2.2,86.20699365114265,87.25102383859861,87.38203077039202
2.22,86.5095469196819,87.31652730449531,87.38203077039202
2.24,85.51399740222949,87.38203077039202,87.38203077039202
2.26,85.90783888715715,87.44753423628872,87.38203077039202
2.28,85.7617282155553,87.51303770218541,87.38203077039202
2.3,85.5313544891818,85.53234934404287,85.23390156330301
2.32,88.47523836888537,85.38312545367295,85.23390156330301
2.34,85.73701688813532,85.23390156330301,85.23390156330301
2.36,83.6436578874725,85.08467767293307,85.23390156330301
2.38,82.92243154258895,84.93545378256313,85.23390156330301
2.4,81.53503034027423,82.24711192287387,80.2372266479542
2.42,80.65877860923041,81.24216928541404,80.2372266479542
2.44,82.36207820083584,80.2372266479542,80.2372266479542
2.46,81.60628003841934,79.23228401049438,80.2372266479542
2.48,80.35540338128449,78.22734137303455,80.2372266479542
2.5,79.31049046028336,79.21996028270163,77.74259057654558
2.52,80.51999435675079,78.48127542962361,77.74259057654558
2.54,83.07039392299602,77.74259057654558,77.74259057654558
2.56,83.24212540828434,77.00390572346755,77.74259057654558
2.58,81.67762379650884,76.26522087038953,77.74259057654558
2.6,82.42989630529776,79.95414163760094,79.26521208548232
2.62,80.30702801926031,79.60967686154163,79.26521208548232
2.64,82.17688692395897,79.26521208548232,79.26521208548232
2.66,82.8279517039876,78.920747309423,79.26521208548232
2.68,83.10279591781794,78.5762825333637,79.26521208548232
2.7,86.31891984156431,83.32892864699429,84.10227322894778
2.72,85.9461052164619,83.71560093797103,84.10227322894778
2.74,85.8143238370295,84.1022732289478,84.10227322894778
2.76,83.55655790298685,84.48894551992454,84.10227322894778
2.78,80.40052041796567,84.8756178109013,84.10227322894778
2.8,79.35813755267796,80.13938159499907,77.29411236286464
2.82,77.9138465591839,78.71674697893187,77.29411236286464
2.84,78.5335483211153,77.29411236286465,77.29411236286464
2.86,81.4016356681122,75.87147774679745,77.29411236286464
2.88,79.94978608606016,74.44884313073024,77.29411236286464
2.9,78.86096390012386,77.1357419698402,75.3962524533038
2.92,78.34265693003292,76.265997211572,75.3962524533038
2.94,78.15870833389384,75.39625245330382,75.3962524533038
2.96,77.74455799670986,74.52650769503562,75.3962524533038
2.98,75.70652097379227,73.65676293676742,75.3962524533038
3.0,74.59380979416352,75.69058619111465,74.30918923391742
3.02,73.14502867879362,74.99988771251603,74.30918923391742
3.04,71.16812087564317,74.30918923391742,74.30918923391742
3.06,70.60895854750314,73.6184907553188,74.30918923391742
3.08,72.11426698936053,72.92779227672018,74.30918923391742
3.1,72.18117222002705,69.55367939202762,67.55706851567359
3.12,71.72189856225715,68.5553739538506,67.55706851567359
3.14,71.50327896693224,67.55706851567359,67.55706851567359
3.16,73.13498265139658,66.55876307749656,67.55706851567359
3.18,71.72411240743673,65.56045763931955,67.55706851567359
3.2,73.3244799530832,72.20277830079786,72.30257119358961
3.22,73.7899785522301,72.25267474719374,72.30257119358961
3.24,73.52829742526886,72.30257119358961,72.30257119358961
3.26,72.25815435878845,72.3524676399855,72.30257119358961
3.28,72.65997882665407,72.40236408638138,72.30257119358961
3.3,73.17039018526714,72.253929889315,71.68176460005505
3.32,72.77520196368327,71.96784724468503,71.68176460005505
3.34,72.05033534955373,71.68176460005505,71.68176460005505
3.36,70.31360459073493,71.39568195542506,71.68176460005505
3.38,69.78704961195653,71.10959931079509,71.68176460005505
3.4,68.24331639352559,68.85083278436889,67.00517708045501
3.42,67.4861157549364,67.92800493241195,67.00517708045501
3.44,67.41324316942278,67.00517708045501,67.00517708045501
3.46,69.37275262926997,66.08234922849807,67.00517708045501
3.48,68.67204259669073,65.15952137654114,67.00517708045501
3.5,69.85189043328043,66.67794074901843,65.49595366702374
3.52,70.88715316997884,66.08694720802109,65.49595366702374
3.54,70.14798603748486,65.49595366702374,65.49595366702374
3.56,70.6142317040165,64.90496012602641,65.49595366702374
3.58,72.33665001027389,64.31396658502906,65.49595366702374
3.6,72.90346827737325,69.54867538433761,69.38381150375413
3.62,76.1926607056833,69.46624344404587,69.38381150375413
3.64,74.619627762354,69.38381150375413,69.38381150375413
3.66,73.59764506706018,69.30137956346239,69.38381150375413
3.68,73.21529644185436,69.21894762317066,69.38381150375413
3.7,74.07959039997863,73.09476507139208,73.45899973399628
3.72,73.39587162018447,73.27688240269418,73.45899973399628
3.74,72.47631708009366,73.4589997339963,73.45899973399628
3.76,73.00096498340038,73.6411170652984,73.45899973399628
3.78,74.22780771031465,73.8232343966005,73.45899973399628
3.8,73.16285312432343,73.40656875396057,73.38687435073815
3.82,75.24581941073606,73.39672155234936,73.38687435073815
3.84,77.6827020110034,73.38687435073815,73.38687435073815
3.86,77.33917623824132,73.37702714912695,73.38687435073815
3.88,78.19227647890631,73.36717994751574,73.38687435073815
3.9,77.6676571490202,79.9702265136435,82.40066722097768
3.92,78.38834134327057,81.18544686731059,82.40066722097768
3.94,79.4967302479381,82.40066722097767,82.40066722097768
3.96,80.07220905176118,83.61588757464476,82.40066722097768
3.98,79.5002102134176,84.83110792831184,82.40066722097768
4.0,78.7539464445466,80.62972175226689,81.69951651972397
4.02,79.91062135275142,81.16461913599542,81.69951651972397
4.04,79.0190431566243,81.69951651972399,81.69951651972397
4.06,80.21318108144652,82.2344139034525,81.69951651972397
4.08,81.34973736854246,82.76931128718107,81.69951651972397
4.1,82.32753472199877,81.49754835378884,82.5963766691262
4.12,81.55365010209717,82.04696251145754,82.5963766691262
4.14,81.57012619311371,82.5963766691262,82.5963766691262
4.16,81.15194638301467,83.14579082679491,82.5963766691262
4.18,80.65855605526224,83.69520498446357,82.5963766691262
4.2,80.91621227308876,80.3304643753307,79.58253216481961
4.22,82.58567370175126,79.95649827007516,79.58253216481961
4.24,79.77155438780444,79.5825321648196,79.58253216481961
4.26,78.9375427767838,79.20856605956406,79.58253216481961
4.28,77.86767845836297,78.8345999543085,79.58253216481961
4.3,78.7795558486386,78.63786488858062,77.87561666430881
4.32,78.21926790153356,78.25674077644472,77.87561666430881
4.34,78.49127531135277,77.87561666430881,77.87561666430881
4.36,77.90258643605029,77.49449255217289,77.87561666430881
4.38,78.30567739156854,77.113368440037,77.87561666430881
4.4,76.42558640132486,77.96034106394168,77.70745338801702
4.42,78.17265347244066,77.83389722597936,77.70745338801702
4.44,78.91384911115615,77.70745338801702,77.70745338801702
4.46,79.06976238240982,77.58100955005469,77.70745338801702
4.48,78.21445846162614,77.45456571209236,77.70745338801702
4.5,76.6298189913179,79.50171787496303,80.39668848107738
4.52,78.36614123521234,79.9492031780202,80.39668848107738
4.54,78.10108342490787,80.39668848107738,80.39668848107738
4.56,76.4132495014367,80.84417378413454,80.39668848107738
4.58,75.61417857159906,81.29165908719173,80.39668848107738
4.6,77.8903150614232,75.82964257293143,75.03280805828881
4.62,79.24371679275045,75.43122531561012,75.03280805828881
4.64,80.18902295496518,75.03280805828881,75.03280805828881
4.66,81.25749042188392,74.6343908009675,75.03280805828881
4.68,81.44454867422293,74.2359735436462,75.03280805828881
4.7,83.54876333768367,81.34093147853527,82.36855872055827
4.72,81.77347164947254,81.85474509954676,82.36855872055827
4.74,82.72616836386628,82.36855872055828,82.36855872055827
4.76,82.09976839584508,82.88237234156976,82.36855872055827
4.78,83.69194527202072,83.39618596258128,82.36855872055827
4.8,84.09111674117501,84.1991870918686,85.26582248735888
4.82,81.05421454349303,84.73250478961374,85.26582248735888
4.84,81.91278147901258,85.26582248735888,85.26582248735888
4.86,81.43321581309928,85.79914018510402,85.26582248735888
4.88,81.86901109115986,86.33245788284916,85.26582248735888
4.9,83.47827969954808,80.85250492446025,80.03946291837545
4.92,85.13081764785335,80.44598392141785,80.03946291837545
