time,value,predicted_value,stepwise_value
0.0,80.0,81.78591401527284,81.78591401527284
0.02,82.67697133049634,81.78591401527284,81.78591401527284
0.04,82.7035227354265,81.78591401527284,81.78591401527284
0.06,81.76316199516852,81.78591401527284,81.78591401527284
0.08,82.51488165463421,82.13083294208197,82.23720067355218
0.1,81.7946613266479,82.24523402530785,82.23720067355218
0.12,82.79700663420861,82.28083000577115,82.23720067355218
0.14,82.37021805706621,82.29190572104774,82.23720067355218
0.16,80.99322226007821,82.3322878460091,82.32183769250737
0.18,80.57951858494872,82.32095090018767,82.32183769250737
0.2,78.81542527659347,82.31756240492291,82.32183769250737
0.22,76.66546938769025,82.3165496189098,82.32183769250737
0.24,77.95186028326289,76.66546938769025,76.66546938769025
0.26,78.47173339411063,76.66546938769025,76.66546938769025
0.28,76.4832990479766,76.66546938769025,76.66546938769025
0.3,75.57665816290881,76.66546938769025,76.66546938769025
0.32,74.5404026828832,75.57665816290881,75.57665816290881
0.34,73.51711412332747,75.57665816290881,75.57665816290881
0.36,76.23210059482113,75.57665816290881,75.57665816290881
0.38,76.55484644269643,75.57665816290881,75.57665816290881
0.4,77.31972131270196,76.12151596397646,75.89740646018558
0.42,79.20398729318556,75.90911783871167,75.89740646018558
0.44,79.2111292339783,75.8050103137823,75.89740646018558
0.46,77.74807556178918,75.75398172427188,75.89740646018558
0.48,79.8647689379967,78.4479075033192,78.6038005447106
0.5,79.58902375876694,78.62293338709549,78.6038005447106
0.52,81.72031825584517,78.66670683922557,78.6038005447106
0.54,81.72143509670852,78.67765444920212,78.6038005447106
0.56,80.90886704751011,81.60397896017602,81.5312725790801
0.58,81.26487121598656,81.53833246680911,81.5312725790801
0.6,79.67928476934453,81.50164249710132,81.5312725790801
0.62,78.98027017411846,81.4811363922339,81.5312725790801
0.64,80.3509953952054,78.68234030810873,78.35488955663087
0.66,79.85095051408747,78.43659884743249,78.35488955663087
0.68,79.88129956358068,78.23390394374894,78.35488955663087
0.7,79.90824943283701,78.0667151272333,78.35488955663087
0.72,80.86393971717206,79.89750540360738,79.89407629352873
0.74,81.09885710723741,79.89388410146792,79.89407629352873
0.76,82.74925569372589,79.89266353245186,79.89407629352873
0.78,83.9181036250411,79.89225213658773,79.89407629352873
0.8,84.24310766495113,83.9181036250411,83.9181036250411
0.82,84.13152871262491,83.9181036250411,83.9181036250411
0.84,86.26680263305954,83.9181036250411,83.9181036250411
0.86,86.36367527997955,83.9181036250411,83.9181036250411
0.88,87.35111282368275,86.35677490530216,86.3518599744811
0.9,88.49997324662681,86.35251547717252,86.3518599744811
0.92,89.71946097659347,86.3498862390746,86.3518599744811
0.94,89.5603492096233,86.34826327637514,86.3518599744811
0.96,91.26870112758664,89.68117060051512,89.7098883825739
0.98,91.81480141585833,89.71946097659347,89.7098883825739
1.0,91.89353558357206,89.71946097659347,89.7098883825739
1.02,90.9341390958178,89.71946097659347,89.7098883825739
1.04,91.26513408001294,91.4927420566468,91.56698504928674
1.06,88.75924581970939,91.58156770535524,91.56698504928674
1.08,89.06873191602713,91.59569222030011,91.56698504928674
1.1,89.2046025748368,91.5979382148448,91.56698504928674
1.12,90.58402131954544,89.13433920439594,89.11364521166755
1.14,89.6963198610253,89.1121542285914,89.11364521166755
1.16,89.78517770121739,89.10514953826186,89.11364521166755
1.18,89.44218339743638,89.10293787542096,89.11364521166755
1.2,89.39522448066357,89.54691033411808,89.58741672533776
1.22,90.88691395328962,89.58803739142265,89.58741672533776
1.24,90.72057847964156,89.6041882967783,89.58741672533776
1.26,90.53259953388152,89.61053087903201,89.58741672533776
1.28,89.8408812664474,90.61908729925845,90.64399475034304
1.3,90.2967008551604,90.6458977726949,90.64399475034304
1.32,89.83747993965565,90.65420879197899,90.64399475034304
1.34,90.59173063548832,90.65678513743981,90.64399475034304
1.36,89.28418172903237,90.14706402972173,90.11239697675309
1.38,89.57366256257242,90.10378601874409,90.11239697675309
1.4,90.23949634883716,90.09957390519679,90.11239697675309
1.42,91.73589435445952,90.09916395334977,90.11239697675309
1.44,91.41881403879188,91.89353558357206,91.89353558357206
1.46,90.64851329213508,91.89353558357206,91.89353558357206
1.48,90.3249549830908,91.89353558357206,91.89353558357206
1.5,92.55000625626562,91.89353558357206,91.89353558357206
1.52,92.07754948650232,91.11051300267764,91.00025756615977
1.54,93.67983267054116,90.97271995468492,91.00025756615977
1.56,91.7171262432034,90.95952994908552,91.00025756615977
1.58,92.18855446152932,90.95826735819108,91.00025756615977
1.6,90.3469345238486,92.44539630096291,92.4932620406113
1.62,88.79402738343181,92.50049280370565,92.4932620406113
1.64,88.15461382740689,92.51231184619958,92.4932620406113
1.66,88.61000032018869,92.51484721157703,92.4932620406113
1.68,88.5494080354831,88.50161616271295,88.45516511928798
1.7,89.72010515489492,88.45552611209416,88.45516511928798
1.72,90.09922251681998,88.4359264508935,88.45516511928798
1.74,89.14713165427882,88.42759175145137,88.45516511928798
1.76,89.18095750838168,89.47942621852862,89.57120888545259
1.78,90.77319932895507,89.57895359427104,89.57120888545259
1.8,89.76145621756444,89.60876358693383,89.57120888545259
1.82,91.2228898566778,89.61769214207685,89.57120888545259
1.84,90.27670189794128,90.46389133537143,90.34947819399557
1.86,91.08837286682294,90.3287973281293,90.34947819399557
1.88,90.50001200111365,90.30475197062145,90.34947819399557
1.9,90.39473067349888,90.30047214186011,90.34947819399557
1.92,86.44894890911506,90.59314385035488,90.63005813369566
1.94,88.47841730313498,90.63564390467299,90.63005813369566
1.96,88.61871411027688,90.64474740599111,90.63005813369566
1.98,89.6913597613783,90.6466973737636,90.63005813369566
2.0,89.30047679703848,89.60104199822705,89.5503888829295
2.02,89.1408127763157,89.55404731575051,89.5503888829295
2.04,88.8809027922305,89.52959475953105,89.5503888829295
2.06,87.30653329763447,89.51687145820938,89.5503888829295
2.08,85.69172397552755,73.51711412332747,73.51711412332747
2.1,87.16692911395822,73.51711412332747,73.51711412332747
2.12,86.23118970726104,73.51711412332747,73.51711412332747
2.14,87.15574094217271,73.51711412332747,73.51711412332747
2.16,88.21733228815282,86.74883165921611,86.68375535559946
2.18,86.50137515299583,86.67250357500747,86.68375535559946
2.2,86.20699365114265,86.6581859452974,86.68375535559946
2.22,86.5095469196819,86.65550024287685,86.68375535559946
2.24,85.51399740222949,86.42546791011799,86.39331111163564
2.26,85.90783888715715,86.39273883679884,86.39331111163564
2.28,85.7617282155553,86.37999853162772,86.39331111163564
2.3,85.5313544891818,86.37503916799801,86.39331111163564
2.32,88.47523836888537,85.68668824060103,85.71724217184357
2.34,85.73701688813532,85.72160588889923,85.71724217184357
2.36,83.6436578874725,85.72945506624502,85.71724217184357
2.38,82.92243154258895,85.73121949162899,85.71724217184357
2.4,81.53503034027423,82.41845593322014,82.01882770100539
2.42,80.65877860923041,82.08343649257867,82.01882770100539
2.44,82.36207820083584,81.86073121970186,82.01882770100539
2.46,81.60628003841934,81.71268715852094,82.01882770100539
2.48,80.35540338128449,81.55150965596972,81.5403029769362
2.5,79.31049046028336,81.53877196147305,81.5403029769362
2.52,80.51999435675079,81.53580961478431,81.5403029769362
2.54,83.07039392299602,81.53512067551775,81.5403029769362
2.56,83.24212540828434,83.78983821285186,84.7752414932695
2.58,81.67762379650884,84.47075677575683,84.7752414932695
2.6,82.42989630529776,85.11521263682351,84.7752414932695
2.62,80.30702801926031,85.72515834764584,84.7752414932695
2.64,82.17688692395897,81.43223431611177,81.6642104477774
2.66,82.8279517039876,81.69562256773943,81.6642104477774
2.68,83.10279591781794,81.75727648070598,81.6642104477774
2.7,86.31891984156431,81.77170842655244,81.6642104477774
2.72,85.9461052164619,93.67983267054116,93.67983267054116
2.74,85.8143238370295,93.67983267054116,93.67983267054116
2.76,83.55655790298685,93.67983267054116,93.67983267054116
2.78,80.40052041796567,93.67983267054116,93.67983267054116
2.8,79.35813755267796,73.51711412332747,73.51711412332747
2.82,77.9138465591839,73.51711412332747,73.51711412332747
2.84,78.5335483211153,73.51711412332747,73.51711412332747
2.86,81.4016356681122,73.51711412332747,73.51711412332747
2.88,79.94978608606016,79.48446071708909,79.16340025729053
2.9,78.86096390012386,79.10992412441871,79.16340025729053
2.92,78.34265693003292,79.03675518426837,79.16340025729053
2.94,78.15870833389384,79.02246100338594,79.16340025729053
2.96,77.74455799670986,78.0820963621424,78.03300291649336
2.98,75.70652097379227,78.03820459518604,78.03300291649336
3.0,74.59380979416352,78.01305856170708,78.03300291649336
3.02,73.14502867879362,77.99865214693793,78.03300291649336
3.04,71.16812087564317,73.14502867879362,73.14502867879362
3.06,70.60895854750314,73.14502867879362,73.14502867879362
3.08,72.11426698936053,73.14502867879362,73.14502867879362
3.1,72.18117222002705,73.14502867879362,73.14502867879362
3.12,71.72189856225715,71.93426532293802,71.8182739322771
3.14,71.50327896693224,71.82165671740667,71.8182739322771
3.16,73.13498265139658,71.77029850024378,71.8182739322771
3.18,71.72411240743673,71.74687518851992,71.8182739322771
3.2,73.3244799530832,71.80718217222943,71.83678872909806
3.22,73.7899785522301,71.83776784528663,71.83678872909806
3.24,73.52829742526886,71.84902926391104,71.83678872909806
3.26,72.25815435878845,71.85317563496513,71.83678872909806
3.28,72.65997882665407,73.0020374460591,73.18305896213731
3.3,73.17039018526714,73.20252304003458,73.18305896213731
3.32,72.77520196368327,73.25655636069949,73.18305896213731
3.34,72.05033534955373,73.27111900175606,73.18305896213731
3.36,70.31360459073493,72.4739084049915,72.6065276925396
3.38,69.78704961195653,72.61447501592444,72.6065276925396
3.4,68.24331639352559,72.66112333751975,72.6065276925396
3.42,67.4861157549364,72.67660401172267,72.6065276925396
3.44,67.41324316942278,67.4861157549364,67.4861157549364
3.46,69.37275262926997,67.4861157549364,67.4861157549364
3.48,68.67204259669073,67.4861157549364,67.4861157549364
3.5,69.85189043328043,67.4861157549364,67.4861157549364
3.52,70.88715316997884,69.32995445113744,69.19653790461564
3.54,70.14798603748486,69.18336652326313,69.19653790461564
3.56,70.6142317040165,69.14219668379307,69.19653790461564
3.58,72.33665001027389,69.1306339602689,69.19653790461564
3.6,72.90346827737325,71.39205035512164,71.11818338096732
3.62,76.1926607056833,71.0976146851668,71.11818338096732
3.64,74.619627762354,71.00583785329005,71.11818338096732
3.66,73.59764506706018,70.97723063029079,71.11818338096732
3.68,73.21529644185436,74.4733146901142,74.6452991861633
3.7,74.07959039997863,74.6699021454609,74.6452991861633
3.72,73.39587162018447,74.7140359449924,74.6452991861633
3.74,72.47631708009366,74.72394396408575,74.6452991861633
3.76,73.00096498340038,73.09337523444353,73.26458503653835
3.78,74.22780771031465,73.27888532209353,73.26458503653835
3.8,73.16285312432343,73.33465639063434,73.26458503653835
3.82,75.24581941073606,73.35142319898198,73.26458503653835
3.84,77.6827020110034,73.94621329726695,73.83712280586795
3.86,77.33917623824132,73.81067448424554,73.83712280586795
3.88,78.19227647890631,73.79653883988003,73.83712280586795
