file,z0,method,w_min,w_max,mse,mae,avg_window_size,n_deviations,n_steps
initial_value_5_samples_500_a_0.4_b_130.csv,5,diff_ols,4,8,22.073549816980968,3.5884480898583657,7.888888888888889,62.0,63.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,ols,4,10,49.752001259192134,4.999352254205053,9.745098039215685,36.0,51.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,diff_ols,4,10,31.01666044392422,4.168327687140882,9.745098039215685,51.0,51.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,ols,4,12,37.1828568361864,4.623155064766912,11.55813953488372,35.0,43.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,diff_ols,4,12,40.70159999137751,4.40932635012056,11.55813953488372,43.0,43.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,ols,4,15,66.44539857270274,5.688076538508255,14.2,27.0,35.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,diff_ols,4,15,40.1323015982418,4.642364334237406,14.2,35.0,35.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,ols,5,8,35.73086753501489,4.331154035966145,7.873015873015873,50.0,63.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,diff_ols,5,8,129.12009172715784,4.958799510806558,7.873015873015873,62.0,63.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,ols,5,10,44.14892029292909,4.6876229873810304,9.84,41.0,50.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,diff_ols,5,10,30.022832777299513,4.116009425442555,9.84,49.0,50.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,ols,5,12,55.14094066574929,5.307751706304299,11.738095238095237,33.0,42.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,diff_ols,5,12,58.36280069762032,4.754181903977671,11.738095238095237,42.0,42.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,ols,5,15,56.28722014983565,5.459872392874305,14.470588235294118,25.0,34.0
initial_value_5_samples_500_a_0.4_b_130.csv,5,diff_ols,5,15,40.19223137288006,4.893893773018951,14.470588235294118,34.0,34.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,3,8,111.37412495401391,7.5946555298633145,7.78125,49.0,64.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,3,8,43.79247973697516,4.834463663953427,7.78125,62.0,64.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,3,10,103.79383796287962,7.772027987921604,9.576923076923077,41.0,52.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,3,10,76.92339636226377,6.652900579599398,9.576923076923077,52.0,52.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,3,12,156.6111685822507,9.15700685167893,11.318181818181818,34.0,44.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,3,12,79.02227300621604,6.691856643863421,11.318181818181818,44.0,44.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,3,15,156.78010178470402,9.164523626842966,13.833333333333334,25.0,36.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,3,15,321.567480933493,9.261470812560725,13.833333333333334,36.0,36.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,4,8,98.71145089315698,7.611339529060005,7.888888888888889,57.0,63.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,4,8,55.17052441625362,5.6949808553009715,7.888888888888889,62.0,63.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,4,10,113.42711642553465,8.336656969313216,9.745098039215685,41.0,51.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,4,10,54.210120276725824,5.6851618713132686,9.745098039215685,49.0,51.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,4,12,115.58821019725124,7.924082970470428,11.55813953488372,33.0,43.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,4,12,67.89094682286874,6.006818278285764,11.55813953488372,42.0,43.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,4,15,172.8843303929122,10.181668817676455,14.2,27.0,35.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,4,15,96.72266086651169,7.582809585811769,14.2,35.0,35.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,5,8,121.93739489435572,7.897278257211124,7.873015873015873,52.0,63.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,5,8,112.71964868568931,6.550272694402885,7.873015873015873,63.0,63.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,5,10,143.17741524605313,8.314697839387104,9.86,43.0,50.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,5,10,67.10255714696132,6.060541881846687,9.86,49.0,50.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,5,12,154.96473571228972,9.215028343453293,11.534883720930232,31.0,43.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,5,12,76.95795431110226,6.76507930568853,11.534883720930232,43.0,43.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,ols,5,15,132.10898539093674,8.456042193186883,14.17142857142857,28.0,35.0
initial_value_5_samples_500_a_0.5_b_120.csv,5,diff_ols,5,15,79.6943727897304,6.72282785773198,14.17142857142857,35.0,35.0
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,3,8,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,3,8,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,3,10,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,3,10,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,3,12,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,3,12,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,3,15,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,3,15,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,4,8,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,4,8,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,4,10,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,4,10,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,4,12,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,4,12,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,4,15,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,4,15,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,5,8,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,5,8,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,5,10,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,5,10,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,5,12,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,5,12,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,ols,5,15,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_10.csv,5,diff_ols,5,15,,,,,
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,3,8,218.9342626197594,11.254503280500469,7.78125,43.0,64.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,3,8,112.96822185246849,7.750126782697474,7.78125,62.0,64.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,3,10,254.5203256563936,12.362062489708984,9.538461538461538,38.0,52.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,3,10,138.7508612278004,8.729671973581052,9.538461538461538,49.0,52.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,3,12,300.70858379609615,12.900662393417448,11.066666666666666,31.0,45.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,3,12,164.73423798811538,9.94419822576331,11.066666666666666,45.0,45.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,3,15,316.79349121911287,12.799305709430756,13.45945945945946,21.0,37.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,3,15,456.2510017047208,11.355535832324888,13.45945945945946,33.0,37.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,4,8,217.63151816046764,11.107998130207982,7.873015873015873,41.0,63.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,4,8,206.79555617643007,9.650335431978037,7.873015873015873,62.0,63.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,4,10,217.82346782221802,10.973138742086645,9.557692307692308,36.0,52.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,4,10,129.07453233290457,8.566291423515832,9.557692307692308,51.0,52.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,4,12,277.83897721598237,12.355313819928602,11.295454545454545,27.0,44.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,4,12,206.31890830940077,10.763863696491933,11.295454545454545,42.0,44.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,4,15,346.2635573320625,13.843209915302282,13.432432432432432,23.0,37.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,4,15,301.14242102425106,12.510302663459626,13.432432432432432,37.0,37.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,5,8,194.03819250019836,10.88870307340978,7.873015873015873,45.0,63.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,5,8,250.7032014543485,9.838087425418772,7.873015873015873,63.0,63.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,5,10,223.12280745508494,11.184209204239194,9.72549019607843,31.0,51.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,5,10,133.3312067572954,9.001648980303777,9.72549019607843,49.0,51.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,5,12,282.7091991822223,12.8876211651671,11.534883720930232,29.0,43.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,5,12,323.5666034928327,11.280782767039302,11.534883720930232,41.0,43.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,ols,5,15,385.78415255007627,14.538424912170347,13.777777777777779,22.0,36.0
initial_value_5_samples_500_a_0.5_b_130_delta_3.0.csv,5,diff_ols,5,15,232.84606218365087,11.64586319351805,13.777777777777779,36.0,36.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,3,8,431.9631995471397,15.721687374158638,7.323529411764706,48.0,68.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,3,8,460.27035206414587,14.429435862120899,7.323529411764706,66.0,68.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,3,10,646.0377814442934,19.214614712347824,8.736842105263158,37.0,57.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,3,10,378.7443548104855,14.306200775280994,8.736842105263158,54.0,57.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,3,12,665.2801278972473,19.787277486223022,10.375,37.0,48.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,3,12,368.77067237700527,14.698787676491703,10.375,44.0,48.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,3,15,891.7062815776079,22.346689425691405,13.105263157894736,24.0,38.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,3,15,767.5304458387524,18.993343401802054,13.105263157894736,38.0,38.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,4,8,596.1767155335551,18.916744660567428,7.765625,44.0,64.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,4,8,443.1226721083018,15.004534430498312,7.765625,62.0,64.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,4,10,534.7674774520582,17.40851385301763,9.036363636363637,41.0,55.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,4,10,515.8897118945745,14.95522996244656,9.036363636363637,51.0,55.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,4,12,682.3836813723117,20.253370744861673,10.574468085106384,30.0,47.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,4,12,515.8155325619146,16.628829498333356,10.574468085106384,45.0,47.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,4,15,818.1821877444228,22.09452641237854,13.35135135135135,28.0,37.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,4,15,597.2090835365477,18.159480138023817,13.35135135135135,37.0,37.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,5,8,539.3738892775215,17.314003121057333,7.857142857142857,40.0,63.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,5,8,472.90604537035506,15.15218287787849,7.857142857142857,62.0,63.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,5,10,545.0765415487838,18.19548684201515,9.48076923076923,35.0,52.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,5,10,499.0595008516833,15.595130554656404,9.48076923076923,51.0,52.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,5,12,678.8021564063904,19.851369120567686,10.782608695652174,34.0,46.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,5,12,569.3242498115821,16.83530659459789,10.782608695652174,45.0,46.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,ols,5,15,976.5421681304769,23.23233192225911,13.405405405405405,26.0,37.0
initial_value_5_samples_500_a_0.5_b_130_delta_5.0.csv,5,diff_ols,5,15,635.0523774060888,18.552531041040442,13.405405405405405,36.0,37.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,3,8,42.726195736089444,4.889228113660433,7.873015873015873,48.0,63.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,3,8,27.887396916588365,3.8590287914831296,7.873015873015873,61.0,63.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,3,10,75.56751578254836,6.0185532682074845,9.764705882352942,39.0,51.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,3,10,70.08632358197607,4.878788521878583,9.764705882352942,50.0,51.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,3,12,70.40136819175837,5.899875072559907,11.581395348837209,34.0,43.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,3,12,39.17195389389437,4.7289252565269075,11.581395348837209,43.0,43.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,3,15,118.08520281708212,7.379633951503924,14.17142857142857,28.0,35.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,3,15,45.43463213202867,5.225856040113187,14.17142857142857,35.0,35.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,4,8,55.973611494003066,5.3901241606264865,7.888888888888889,51.0,63.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,4,8,33.801177461664416,4.187010850895471,7.888888888888889,61.0,63.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,4,10,59.544769783771876,5.55822433280897,9.745098039215685,38.0,51.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,4,10,151.5657922584291,6.604909673834842,9.745098039215685,51.0,51.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,4,12,100.61475630274316,6.968809660451769,11.55813953488372,34.0,43.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,4,12,51.27594899081796,5.271512221942815,11.55813953488372,43.0,43.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,4,15,83.77505873375158,6.673395922730721,14.2,30.0,35.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,4,15,48.26265354697184,5.175034528316729,14.2,35.0,35.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,5,8,44.32198671022016,4.845855045950367,7.951612903225806,49.0,62.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,5,8,169.7673238032955,5.3455889380444574,7.951612903225806,62.0,62.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,5,10,57.419227732571656,5.7826094613960555,9.86,40.0,50.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,5,10,24.66776832874209,3.6815859012606973,9.86,48.0,50.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,5,12,60.730350288921294,5.806898751099168,11.738095238095237,35.0,42.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,5,12,36.840157501158345,4.623141532561038,11.738095238095237,42.0,42.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,5,15,84.05030992151244,6.218716648886648,14.17142857142857,30.0,35.0
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,5,15,43.056470984838526,4.832116541164151,14.17142857142857,35.0,35.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,3,8,31.891168113419983,4.278630329646621,7.78125,49.0,64.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,3,8,16.808906071200347,3.1945674165902314,7.78125,63.0,64.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,3,10,38.327512976954,4.71257175578384,9.764705882352942,45.0,51.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,3,10,19.429068520882808,3.438430494043222,9.764705882352942,51.0,51.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,3,12,50.365184562820225,5.322165615656148,11.581395348837209,36.0,43.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,3,12,31.328823109538348,4.277791780973285,11.581395348837209,43.0,43.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,3,15,58.97622161894597,6.018806909211182,13.833333333333334,30.0,36.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,3,15,27.32131928706228,3.982891250773409,13.833333333333334,36.0,36.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,4,8,35.516719649211446,4.27055556038229,7.888888888888889,53.0,63.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,4,8,86.70445324408163,4.29791902234483,7.888888888888889,63.0,63.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,4,10,46.85028449179614,4.90856048601404,9.745098039215685,43.0,51.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,4,10,23.308468108789196,3.5655499928394354,9.745098039215685,50.0,51.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,4,12,43.027701331927005,4.880973834200628,11.55813953488372,39.0,43.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,4,12,26.73072495360833,3.9678112532790397,11.55813953488372,43.0,43.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,4,15,56.35969490994874,5.559216774624742,14.17142857142857,30.0,35.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,4,15,33.26044451637996,4.316983584223401,14.17142857142857,35.0,35.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,5,8,31.04219638870847,4.27143660020875,7.935483870967742,50.0,62.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,5,8,80.00691291730033,4.11054751935703,7.935483870967742,61.0,62.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,5,10,31.90641318556296,4.361992631273195,9.86,44.0,50.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,5,10,115.80760004609857,4.711705352273602,9.86,50.0,50.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,5,12,49.03943345993908,5.30946448656093,11.761904761904763,34.0,42.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,5,12,26.89981333897652,4.12347876767547,11.761904761904763,42.0,42.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,5,15,61.745262117740616,5.870546720248934,14.17142857142857,30.0,35.0
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,5,15,29.627206118646637,4.219917363999195,14.17142857142857,35.0,35.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,3,8,0.956078334457256,0.5655966537827808,7.888888888888889,37.0,63.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,3,8,3.0381902697873917,0.927305241411589,7.888888888888889,56.0,63.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,3,10,1.7890011427354655,0.704611053137892,9.764705882352942,29.0,51.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,3,10,4.271940859010678,1.092189110314841,9.764705882352942,47.0,51.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,3,12,1.9793398327018827,0.7349017301171553,11.581395348837209,27.0,43.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,3,12,6.105809269839327,1.3111163393392196,11.581395348837209,39.0,43.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,3,15,4.516659269103569,1.077648814530228,14.228571428571428,25.0,35.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,3,15,8.66135283602426,1.5443831411327158,14.228571428571428,32.0,35.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,4,8,1.0965529137348415,0.5741376103629402,7.888888888888889,39.0,63.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,4,8,3.0997749837540707,0.9514453923809275,7.888888888888889,55.0,63.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,4,10,1.4011245406173396,0.6672339577587594,9.745098039215685,34.0,51.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,4,10,4.311364055209021,1.096229577259897,9.745098039215685,49.0,51.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,4,12,2.54338198714291,0.8734251649391993,11.55813953488372,29.0,43.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,4,12,5.962854738356458,1.2917622846635721,11.55813953488372,39.0,43.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,4,15,3.035802007502071,0.9469615282816358,14.558823529411764,22.0,34.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,4,15,8.825012481114323,1.5588839130958725,14.558823529411764,34.0,34.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,5,8,1.221437908050175,0.5947199968425672,7.935483870967742,38.0,62.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,5,8,7.487891795911224,1.1198255417303329,7.935483870967742,53.0,62.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,5,10,1.6446743681024416,0.723256208340877,9.88,36.0,50.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,5,10,4.509646241450802,1.1448121630863626,9.88,46.0,50.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,5,12,2.9168224787765125,0.935236832572012,11.785714285714286,29.0,42.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,5,12,5.7768580177343605,1.2661620641410891,11.785714285714286,38.0,42.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,5,15,3.4939116500174525,1.0406050054332243,14.588235294117647,26.0,34.0
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,5,15,8.516100515800678,1.4930844397251286,14.588235294117647,32.0,34.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,3,8,1.4448509848302074,0.8817662229811968,7.78125,48.0,64.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,3,8,2.956630158773167,1.1510495489868136,7.78125,60.0,64.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,3,10,2.2205823923562535,1.1317714776827679,9.764705882352942,39.0,51.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,3,10,4.658765444770164,1.3425149656457955,9.764705882352942,49.0,51.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,3,12,2.17124005679468,1.1221090863971257,11.581395348837209,31.0,43.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,3,12,10.890692159290317,1.69473585922386,11.581395348837209,43.0,43.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,3,15,4.09329627478342,1.5296724422112868,14.228571428571428,28.0,35.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,3,15,7.177696528300696,1.6817873818349958,14.228571428571428,33.0,35.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,4,8,1.51625235426884,0.9862707809046252,7.888888888888889,48.0,63.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,4,8,2.632730725275937,1.1201279904217625,7.888888888888889,60.0,63.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,4,10,1.8085358178864062,1.07419292437679,9.745098039215685,43.0,51.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,4,10,3.832519722685947,1.282893572297444,9.745098039215685,50.0,51.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,4,12,2.1688083517784253,1.0988942154254664,11.55813953488372,36.0,43.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,4,12,4.780244636716592,1.4204357720039171,11.55813953488372,43.0,43.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,4,15,2.785282193529426,1.2162465872674608,14.529411764705882,25.0,34.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,4,15,6.410221133223892,1.5666754079976626,14.529411764705882,34.0,34.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,5,8,1.1700038394126109,0.7880773031305495,7.935483870967742,44.0,62.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,5,8,4.78316556164329,1.1919796911389224,7.935483870967742,58.0,62.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,5,10,1.6781062301310268,1.0250577877605025,9.86,42.0,50.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,5,10,3.6372185648293764,1.283161377695975,9.86,48.0,50.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,5,12,2.9891546005149383,1.3182691004466947,11.785714285714286,34.0,42.0
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,5,12,4.739843948350851,1.3827528522578447,11.785714285714286,41.0,42.0
