time,value,index,predicted_value,stepwise_value
0.0,5.0,1,,
0.02,6.070889506856291,2,,
0.04,6.610556272145179,3,7.141779013712579,7.677223767140724
0.06,7.21766494642099,4,8.212668520568869,7.677223767140724
0.08,8.034777997623033,5,8.022943082493578,8.38257616272117
0.1,8.160371809365826,6,8.742209242948762,8.38257616272117
0.12,8.883060701549393,7,8.883060701549399,8.905584365153029
0.14,8.928108028756654,8,8.928108028756657,8.905584365153029
0.16,9.777897173001657,9,9.77789717300166,9.873422285369347
0.18,9.968947397737027,10,9.968947397737033,9.873422285369347
0.2,10.527086944936237,11,10.527086944936228,10.761473858416714
0.22,10.995860771897208,12,10.995860771897199,10.761473858416714
0.24,11.333758455972678,13,11.464634598858169,11.699021512338653
0.26,12.180889522545952,14,11.93340842581914,11.699021512338653
0.28,12.609627195790408,15,12.584225278064167,12.849190548909398
0.3,12.281881159245142,16,13.114155819754629,12.849190548909398
0.32,12.390723111678035,17,13.101090816044344,13.307696550470022
0.34,13.568451312657553,18,13.514302284895699,13.307696550470022
0.36,13.72505218093118,19,13.675515240912643,13.863235288865116
0.38,14.005312277056715,20,14.050955336817587,13.863235288865116
0.4,13.532911639978384,21,13.532911639978423,13.569408079995323
0.42,13.605904520012182,22,13.605904520012222,13.569408079995323
0.44,13.61427707461393,23,13.678897400046022,13.715393840062921
0.46,14.59145786008817,24,13.75189028007982,13.715393840062921
0.48,14.700924149204436,25,14.632140577405968,14.791341138152525
0.5,15.327546311696084,26,14.95054169889908,14.791341138152525
0.52,15.93543282575116,27,15.552378229096147,15.741455558119569
0.54,16.34483314382586,28,15.93053288714299,15.741455558119569
0.56,17.198308012310214,29,16.666323407931444,16.884063682074242
0.58,17.04803034816288,30,17.10180395621704,16.884063682074242
0.6,17.702511233726472,31,17.69310326274057,17.9206615058475
0.62,18.85099410526894,32,18.148219748954432,17.9206615058475
0.64,18.878621512662143,33,18.840302709223618,19.08152387131365
0.66,19.39473451708481,34,19.322745033403677,19.08152387131365
0.68,19.83626892660592,35,19.835440753790262,20.078153531403018
0.7,19.571775458979115,36,20.32086630901577,20.078153531403018
0.72,19.38770980652584,37,19.387709806526022,19.269425814851118
0.74,19.15114182317603,38,19.151141823176218,19.269425814851118
0.76,19.1271737226028,39,19.127173722602645,19.4958156317554
0.78,19.86445754090831,40,19.864457540908155,19.4958156317554
0.8,19.14103330273484,41,20.601741359213666,20.97038326836642
0.82,20.695775899714057,42,21.339025177519172,20.97038326836642
0.84,22.333547228366516,43,22.333547228366488,22.51858972684277
0.86,22.70363222531908,44,22.703632225319048,22.51858972684277
0.88,23.533432662628016,45,23.07371722227161,23.258759720747893
0.9,23.285162265860446,46,23.443802219224175,23.258759720747893
0.92,23.02277434465216,47,23.8851049829913,24.06933726048084
0.94,24.052059331336352,48,24.253569537970378,24.06933726048084
0.96,24.16856839890719,49,24.085272990635197,24.21815465457921
0.98,24.444638968410928,50,24.35103631852322,24.21815465457921
1.0,24.2540703043045,51,24.69632416746193,24.835584971826027
1.02,24.855957148579574,52,24.974845776190122,24.835584971826027
1.04,25.129448660117237,53,25.058393979488272,25.185031224183895
1.06,24.86182041439412,54,25.311668468879514,25.185031224183895
1.08,24.8523918218787,55,24.85239182187888,24.867382842013306
1.1,24.882373862147546,56,24.88237386214773,24.867382842013306
1.12,25.3068626720132,57,24.912355902416582,24.92734692255101
1.14,24.985544799258125,58,24.942337942685434,24.92734692255101
1.16,25.98630393309124,59,25.986303933091214,25.94906777413454
1.18,25.911831615177896,60,25.91183161517787,25.94906777413454
1.2,26.833884932186187,61,26.833884932186052,27.215336837079633
1.22,27.59678874197336,62,27.596788741973214,27.215336837079633
1.24,28.01451122978835,63,28.014511229788233,27.913531190012357
1.26,27.8125511502366,64,27.81255115023648,27.913531190012357
1.28,27.656329338000837,65,27.61059107068473,27.509611030908857
1.3,26.648587311307068,66,27.40863099113298,27.509611030908857
1.32,25.479439215279587,67,25.479439215279438,25.609853878928725
1.34,25.74026854257816,68,25.740268542578015,25.609853878928725
1.36,26.58759280879013,69,26.58759280879034,26.906929079482502
1.38,27.226265350174454,70,27.226265350174664,26.906929079482502
1.4,27.30152486142351,71,27.864937891558984,28.184274162251146
1.42,27.979759783014515,72,28.503610432943308,28.184274162251146
1.44,27.60484658775001,73,27.60484658774985,27.647518503927216
1.46,27.69019042010474,74,27.69019042010458,27.647518503927216
1.48,27.331779964156567,75,27.775534252459313,27.818206168636678
1.5,28.89686769670829,76,27.86087808481404,27.818206168636678
1.52,29.73390086114101,77,29.73390086114146,30.826169783522182
1.54,31.91843870590245,78,31.9184387059029,30.826169783522182
1.56,32.73463856048292,79,32.73463856048325,33.004535588772725
1.58,33.27443261706188,80,33.2744326170622,33.004535588772725
1.6,33.70584301043819,81,33.705843010438045,33.457155842409584
1.62,33.208468674381265,82,33.20846867438112,33.457155842409584
1.64,32.635933902036534,83,32.7110943383242,32.462407170295734
1.66,32.60391131786464,84,32.21372000226727,32.462407170295734
1.68,32.43375212005359,85,32.433752120053505,32.69701632000018
1.7,32.96028051994694,86,32.960280519946856,32.69701632000018
1.72,33.24836109930726,87,33.48680891984021,33.75007311978688
1.74,34.61356926321241,88,34.01333731973356,33.75007311978688
1.76,35.08293226036967,89,35.020873752839414,35.362250353281254
1.78,35.18108741335721,90,35.70362695372309,35.362250353281254
1.8,36.545019577330976,91,36.066981097876976,36.373693095758284
1.82,36.90926479764674,92,36.68040509363959,36.373693095758284
1.84,38.88571233583325,93,38.88571233583369,39.65416716819654
1.86,40.42262200055896,94,40.422622000559386,39.65416716819654
1.88,39.50150813983661,95,41.959531665285084,42.72798649764793
1.9,40.08716771356776,96,43.49644133001078,42.72798649764793
1.92,39.76035143114011,97,39.760351431140265,39.95888554276906
1.94,40.15741965439769,98,40.157419654397856,39.95888554276906
1.96,40.18377337680931,99,40.55448787765545,40.75302198928424
1.98,40.89849736124852,100,40.95155610091304,40.75302198928424
2.0,40.11406465084802,101,40.114064650848,41.00114640761841
2.02,41.888228164388856,102,41.88822816438882,41.00114640761841
2.04,40.68750259642186,103,43.66239167792964,44.54947343470005
2.06,40.1599319713666,104,45.43655519147046,44.54947343470005
2.08,40.538830902594185,105,40.44665094415352,40.39349476383296
2.1,39.226981528703725,106,40.3403385835124,40.39349476383296
2.12,38.41894865720676,107,38.41894865720704,38.54422803580058
2.14,38.66950741439384,108,38.66950741439412,38.54422803580058
2.16,39.0868572798386,109,38.9200661715812,39.04534555017474
2.18,40.07276184798706,110,39.17062492876828,39.04534555017474
2.2,39.00932794294632,111,39.00932794294592,38.9636133874908
2.22,38.91789883203608,112,38.91789883203568,38.9636133874908
2.24,37.123206144157216,113,37.123206144156484,37.58129644872841
2.26,38.039386753301095,114,38.039386753300334,37.58129644872841
2.28,37.278082862222384,115,37.27808286222286,37.601343451415836
2.3,37.92460404060832,116,37.92460404060881,37.601343451415836
2.32,38.67464627950488,117,38.571125218994766,38.89438580818774
2.34,39.41904109497167,118,39.21764639738072,38.89438580818774
2.36,39.840057772048375,119,39.84005777204823,39.74292199471441
2.38,39.64578621738072,120,39.64578621738059,39.74292199471441
2.4,41.564841581607794,121,41.56484158160833,42.1353353529001
2.42,42.70582912419135,122,42.70582912419188,42.1353353529001
2.44,42.70709327595049,123,42.70709327594972,42.498502555039465
2.46,42.28991183412999,124,42.28991183412922,42.498502555039465
2.48,42.27541225108256,125,42.275412251081484,42.48575422921056
2.5,42.69609620734072,126,42.69609620733964,42.48575422921056
2.52,43.285709511646,127,43.1167801635978,43.32712214172689
2.54,43.95297697283816,128,43.53746411985597,43.32712214172689
2.56,43.83160360756577,129,43.83160360756575,43.282918556105706
2.58,42.73423350464566,130,42.734233504645665,43.282918556105706
2.6,40.87306632529019,131,41.63686340172559,41.08817835026555
2.62,42.23848675782816,132,40.53949329880551,41.08817835026555
2.64,42.26290242830544,133,40.75921811669036,40.42719223026195
2.66,43.58527096670962,134,40.09516634383354,40.42719223026195
2.68,43.22330826563975,135,43.22330826563983,42.408989832078916
2.7,41.59467139851792,136,41.594671398518,42.408989832078916
2.72,40.91071917575732,137,39.966034531396176,39.15171609783526
2.74,41.93181986591185,138,38.33739766427435,39.15171609783526
2.76,42.21669158897585,139,42.216691588975806,42.95983250514835
2.78,43.70297342132095,140,43.70297342132089,42.95983250514835
2.8,45.2603501065585,141,45.18925525366597,45.93239616983851
2.82,46.8189330761769,142,46.675537086011055,45.93239616983851
2.84,45.91776888538212,143,48.34076233496833,49.10896739231036
