time,value,predicted_value,stepwise_value
0.0,80.0,81.33848566524817,81.33848566524817
0.02,82.67697133049634,81.33848566524817,81.33848566524817
0.04,82.7035227354265,85.35394266099267,86.69242832624084
0.06,81.76316199516852,88.03091399148903,86.69242832624084
0.08,82.51488165463421,83.11492336288177,83.38072523240356
0.1,81.7946613266479,83.64652710192536,83.38072523240356
0.12,82.79700663420861,81.07444099866161,80.71433083466846
0.14,82.37021805706621,80.35422067067532,80.71433083466846
0.16,80.99322226007821,81.94342947992378,81.73003519135257
0.18,80.57951858494872,81.51664090278136,81.73003519135257
0.2,78.81542527659347,80.16581490981928,79.95896307225453
0.22,76.66546938769025,79.75211123468979,79.95896307225453
0.24,77.95186028326289,74.51551349878692,73.44053555433531
0.26,78.47173339411063,72.36555760988371,73.44053555433531
0.28,76.4832990479766,78.03995089744538,78.05271665985158
0.3,75.57665816290881,78.06548242225779,78.05271665985158
0.32,74.5404026828832,74.6700172778412,74.21669683530732
0.34,73.51711412332747,73.76337639277344,74.21669683530732
0.36,76.23210059482113,72.5456659407807,72.04892542808204
0.38,76.55484644269643,71.5521849153834,72.04892542808204
0.4,77.31972131270196,76.87759229057201,77.03896521450966
0.42,79.20398729318556,77.20033813844732,77.03896521450966
0.44,79.2111292339783,79.74779765212587,80.2318244003808
0.46,77.74807556178918,80.71585114863574,80.2318244003808
0.48,79.8647689379967,79.45494232544567,79.70398502814808
0.5,79.58902375876694,79.95302773085051,79.70398502814808
0.52,81.72031825584517,80.4301144622872,80.6761875534311
0.54,81.72143509670852,80.92226064457502,80.6761875534311
0.56,80.90886704751011,81.72255193757205,81.72311035800372
0.58,81.26487121598656,81.7236687784354,81.72311035800372
0.6,79.67928476934453,81.62087538446288,81.79887746870111
0.62,78.98027017411846,81.97687955293934,81.79887746870111
0.64,80.3509953952054,78.28125557889241,77.93174828127937
0.66,79.85095051408747,77.58224098366634,77.93174828127937
0.68,79.88129956358068,79.35090563296963,79.10088319241066
0.7,79.90824943283701,78.85086075185171,79.10088319241066
0.72,80.86393971717206,79.93519930209341,79.94867423672159
0.74,81.09885710723741,79.96214917134975,79.94867423672159
0.76,82.74925569372589,81.33377449730278,81.45123319233547
0.78,83.9181036250411,81.56869188736815,81.45123319233547
0.8,84.24310766495113,85.08695155635647,85.67137552201407
0.82,84.13152871262491,86.25579948767167,85.67137552201407
0.84,86.26680263305954,84.01994976029847,83.96416028413537
0.86,86.36367527997955,83.90837080797228,83.96416028413537
0.88,87.35111282368275,86.4605479268988,86.50898425035881
0.9,88.49997324662681,86.55742057381882,86.50898425035881
0.92,89.71946097659347,89.64883366957108,90.22326388104311
0.94,89.5603492096233,90.79769409251514,90.22326388104311
0.96,91.26870112758664,90.74452328607862,91.13688313046804
0.98,91.81480141585833,91.52924297485745,91.13688313046804
1.0,91.89353558357206,92.74895128367393,93.18417292419946
