time,value
0.0,5.0
0.02,6.879112041565614
0.04,6.743977143033324
0.06,5.352017371451036
0.08,5.43434570903143
0.1,5.715564194306626
0.12,6.685224776973486
0.14,7.024410625503609
0.16,7.543904084655859
0.18,7.780045578938393
0.2,8.372291306948336
0.22,7.477503837758968
0.24,7.963910572814747
0.26,9.684520752892837
0.28,9.39570773688525
0.3,11.062033295350918
0.32,12.247493077441995
0.34,12.852028746123068
0.36,13.895337894077542
0.38,16.384787593488852
0.4,14.063057028100236
0.42,14.195404354723907
0.44,15.463226053733447
0.46,15.001842109515595
0.48,14.763970402160792
0.5,16.102857891070215
0.52,15.596727634807475
0.54,16.05682728544285
0.56,15.635935848641013
0.58,15.32103890925008
0.6,16.82065574606191
0.62,16.719660289482377
0.64,18.418064203320025
0.66,19.798781599726674
0.68,20.691310418481006
0.7,20.932589700154374
0.72,21.30100089495223
0.74,22.28201605901597
0.76,22.3031040645618
0.78,23.736541732471643
0.8,23.73416620133864
0.82,23.837554208833613
0.84,24.07433323829016
0.86,23.317289757702262
0.88,24.722838859502755
0.9,26.054298998351186
0.92,26.60585615507828
0.94,25.258825242607976
0.96,23.62870187761591
0.98,23.318051693564165
1.0,23.65958279968654
1.02,27.036819582253415
1.04,28.30353600147778
1.06,28.857868757470918
1.08,29.617224912456308
1.1,30.716297828778195
1.12,31.30006177586115
1.14,33.81355466988974
1.16,36.19083379910074
1.18,35.04901347867212
1.2,36.31594643661854
1.22,37.80698407204239
1.24,37.239057888587695
1.26,38.15812502056471
1.28,37.74620711052162
1.3,37.95423701415413
1.32,36.55451977731267
1.34,38.16418896689436
1.36,38.262479971406
1.38,36.93117112894429
1.4,36.60948248443472
1.42,39.917459253619214
1.44,41.20444023847046
1.46,43.163809971978516
1.48,41.179643122419115
1.5,40.85495078387546
1.52,40.89386045624147
1.54,40.03509489312569
1.56,42.20778713299187
1.58,44.86208395297265
1.6,44.33045364544492
1.62,47.16818809461581
1.64,46.659139555745334
1.66,46.7213420063379
1.68,47.49780554284385
1.7,46.31066244420146
1.72,45.96486585643702
1.74,45.76499287101237
1.76,46.45275222246461
1.78,47.15270128151472
1.8,46.76686589215499
1.82,48.375153058061436
1.84,48.92312259731035
1.86,48.431518497618974
1.88,46.44590208483864
1.9,49.2126961940279
1.92,51.02703543935829
1.94,50.33823085524443
1.96,50.1659664939987
1.98,54.03959722621839
2.0,52.83000199100325
2.02,54.76308768454396
2.04,58.14295122658334
2.06,61.44346763342993
2.08,61.239215088890056
2.1,58.141868683583546
2.12,55.66007947705009
2.14,55.167034393722
2.16,57.70370938276339
2.18,59.78186675299251
2.2,56.094060931983776
2.22,56.76283648258164
2.24,53.294773691761094
2.26,52.11740053392988
2.28,53.04523412518369
2.3,50.043259169627106
2.32,57.61639910799194
2.34,56.68740904619549
2.36,57.43827947058249
2.38,60.49508715451439
2.4,63.86910311902909
2.42,63.63251590418046
2.44,63.44474503127597
2.46,64.19224233215678
2.48,62.61840701896629
2.5,65.94498908157499
2.52,65.61053891910478
2.54,62.92146749501714
2.56,63.13436666910649
2.58,63.473364502947945
2.6,61.33188509273115
2.62,63.52143439691933
2.64,65.1050341552977
2.66,64.03015590607177
2.68,69.49530553552036
2.7,73.16370889514242
2.72,70.42120819579505
2.74,72.40601852707164
2.76,72.38989064335263
2.78,74.75517623274897
2.8,72.68516967909972
2.82,75.23801746155135
2.84,74.01363199503263
2.86,78.03411164208144
2.88,81.38456245226985
2.9,80.68378360115257
2.92,83.06627734417185
2.94,79.87735233516705
2.96,78.08485360839205
2.98,79.44566622595536
3.0,79.30630875299218
3.02,79.19045739890414
3.04,79.78674461899332
3.06,83.55675188631149
3.08,84.09088488107564
3.1,81.58664331445988
3.12,79.64679230271707
3.14,82.33398206794966
3.16,83.37620829566096
3.18,88.86460313815991
3.2,90.00345628264772
3.22,86.11312728407272
3.24,81.25008393680963
3.26,84.56855842925594
3.28,85.92166317267916
3.3,86.47298739663799
3.32,90.28399728098678
3.34,92.89270799701858
3.36,93.20062931637604
3.38,96.67253642170874
3.4,94.45831283439892
3.42,94.7482655777736
3.44,99.18245854668521
3.46,101.96866081980647
3.48,99.8827724772183
3.5,102.78533400811841
3.52,97.76978832840278
3.54,101.13306676257241
3.56,99.7252157100494
3.58,98.03855496955755
3.6,99.6326841728256
3.62,99.27138154000323
3.64,99.44390980956811
3.66,97.2318424000259
3.68,97.53477218251095
3.7,102.89384885823874
3.72,108.59555033697075
3.74,108.61174187340167
3.76,108.36657493051992
3.78,105.38013973125715
3.8,103.90021764069567
3.82,102.39430677948022
3.84,102.65702623810236
3.86,107.06250047393915
