time,value
0.0,5.0
0.02,5.5004447534281455
0.04,5.735176942627074
0.06,6.0013755648185185
0.08,6.362816819226125
0.1,6.413849677281213
0.12,6.730303981040822
0.14,6.750740861611194
0.16,7.121305374782486
0.18,7.208800264197194
0.2,7.453038161723338
0.22,7.659982213392595
0.24,7.812892861059544
0.26,8.177906108222976
0.28,8.370490886873348
0.3,8.255515464371818
0.32,8.317063897174597
0.34,8.816704724969961
0.36,8.901538086393495
0.38,9.036466151341585
0.4,8.869632863400605
0.42,8.920009890455164
0.44,8.94428348554699
0.46,9.360992682040303
0.48,9.428940674257285
0.5,9.704115399654732
0.52,9.972173653417507
0.54,10.162122745476678
0.56,10.527704787309808
0.58,10.500454928695222
0.6,10.788060191135193
0.62,11.268866565658211
0.64,11.315174048676335
0.66,11.550369507327208
0.68,11.757328090532628
0.7,11.693042045405065
0.72,11.658396541496101
0.74,11.602349763295988
0.76,11.627731904131336
0.78,11.949517095326314
0.8,11.705151708113824
0.82,12.34686963993294
0.84,13.0172580929546
0.86,13.200417918576116
0.88,13.559315755086221
0.9,13.509386449585529
0.92,13.45284121453988
0.94,13.888672618206172
0.96,13.977618796104721
0.98,14.127260398462251
1.0,14.099866909495063
1.02,14.373611932717541
1.04,14.523050304961766
1.06,14.467135926775427
1.08,14.508423156018962
1.1,14.564452488700576
1.12,14.771198884189532
1.14,14.693559038923846
1.16,15.121329619036754
1.18,15.139074058299379
1.2,15.537159142410035
1.22,15.874975683336968
1.24,16.0824009231159
1.26,16.0555613237929
1.28,16.0451483195721
1.3,15.709659795872788
1.32,15.306517265362968
1.34,15.45021283303894
1.36,15.821431050669702
1.38,16.112518251254937
1.4,16.187447006203886
1.42,16.49446068501475
1.44,16.39771979737475
1.46,16.47666598475528
1.48,16.38442311719957
1.5,17.035204202832354
1.52,17.404759955410352
1.54,18.290252813358116
1.56,18.653407578861348
1.58,18.91280102439817
1.6,19.13191751526055
1.62,19.001658016854783
1.64,18.840927991057768
1.66,18.883118042805446
1.68,18.87239405372755
1.7,19.12661748870101
1.72,19.290589482696763
1.74,19.865119156358883
1.76,20.100026321750892
1.78,20.194978129343514
1.8,20.769407134391948
1.82,20.966887007779324
1.84,21.77234616731999
1.86,22.411518577121594
1.88,22.135356534883236
1.9,22.419342729713193
1.92,22.36275563276349
1.94,22.576388309624733
1.96,22.651493845742905
1.98,22.984815680401073
2.0,22.756876441674535
2.02,23.48938331983029
2.04,23.107209069939444
2.06,22.973326795990257
2.08,23.180270244207083
2.1,22.748395422029056
2.12,22.502082128150462
2.14,22.65748834307512
2.16,22.876995023762284
2.18,23.314468657156922
2.2,22.970902352514926
2.22,22.99551554018339
2.24,22.365013001993123
2.26,22.7760028204435
2.28,22.538501040986734
2.3,22.845122616286822
2.32,23.19253035868908
2.34,23.538365938016952
2.36,23.759882102954453
2.38,23.744307046314635
2.4,24.54570112720716
2.42,25.04640645308628
2.44,25.11111535421806
2.46,25.015156652178792
2.48,25.072541949907436
2.5,25.297227509838663
2.52,25.587414063099892
2.54,25.908069908832264
2.56,25.926635200951075
2.58,25.5693408883708
2.6,24.9118992584821
2.62,25.50342877481207
2.64,25.573880961006672
2.66,26.148996360587187
2.68,26.071899944200386
2.7,25.50162458663067
2.72,25.292637194361923
2.74,25.751282991228347
2.76,25.92190417727817
2.78,26.563561095455025
2.8,27.232626946269555
2.82,27.90180583893716
2.84,27.62131713599013
2.86,27.4963741872705
2.88,27.362505993385206
2.9,27.747526145315433
2.92,27.871775041370448
2.94,28.096421587258078
2.96,27.90878123416367
2.98,28.495883894282542
3.0,29.048812473953408
3.02,30.039210335287855
3.04,30.47821267039907
3.06,30.465334404596057
3.08,30.917937588519184
3.1,31.37646100362218
3.12,32.446546660391746
3.14,31.82016697029937
3.16,31.571159902479774
3.18,32.08962022086504
3.2,32.959629214518664
3.22,32.510690836427734
3.24,33.31704634066209
3.26,33.82722314934836
3.28,33.931006062749034
3.3,34.827021974304635
3.32,34.535349469045606
3.34,34.75456509328067
3.36,34.47466700875301
3.38,35.37818773328813
3.4,35.470554242753416
3.42,34.91545638427254
3.44,34.92860212218458
3.46,35.47392032316593
3.48,35.30217940105483
3.5,34.93306812692188
3.52,35.06578734452482
3.54,35.442578277592055
3.56,35.280713940918325
3.58,34.95130957128537
3.6,35.30861303235178
3.62,35.732978892295755
3.64,35.37831064465793
3.66,35.84263763626011
3.68,35.90662614970391
3.7,35.94486099498982
3.72,37.17293634425091
3.74,36.71563754866426
3.76,36.75902515322983
3.78,36.37301849391978
3.8,37.01565152490706
3.82,36.71302275014733
3.84,36.31905154028264
3.86,36.0424135398146
3.88,36.754888932802515
3.9,36.69011051829
3.92,36.2441733739905
3.94,37.185647585775016
3.96,36.79243255378845
3.98,36.840529856307136
4.0,37.00831739402899
4.02,37.337510200825605
4.04,38.45329143615236
4.06,39.05808664050572
4.08,39.240536251161586
4.1,40.484965881233755
4.12,40.0283950250889
4.14,39.79159458364669
4.16,39.930154940562865
4.18,39.77807564432093
4.2,39.828314617171564
4.22,40.423752886872215
4.24,40.98432266878342
4.26,41.453419749325555
4.28,41.79454995264724
4.3,41.981793378813805
4.32,41.69559962232968
4.34,42.59224510706106
4.36,43.04215573285889
4.38,43.20925529471435
4.4,43.86221800729806
4.42,44.093496493183096
4.44,44.77555977598707
4.46,44.53608679585198
4.48,44.68699240135021
4.5,44.03916831622482
4.52,44.0532838710414
4.54,43.2490063314729
4.56,43.51725101171849
4.58,43.704185779022865
4.6,44.2678848362422
4.62,44.631588927129215
4.64,44.98199774296118
4.66,44.989588471819715
4.68,45.15565546577838
4.7,45.018731354943405
4.72,43.84458734579475
4.74,43.9015167258028
4.76,44.350662868640356
4.78,44.46469566714246
4.8,44.44812659308871
4.82,44.28202216049759
4.84,45.612805413600825
4.86,46.072966725997524
4.88,45.97962613011632
4.9,45.964874640825784
4.92,45.88877555620631
4.94,45.873160590256596
4.96,45.72134201597478
4.98,45.94619152113938
5.0,46.023850812340186
5.02,46.021478454089454
5.04,46.2259890858663
5.06,45.80480310460164
5.08,45.1155095777609
5.1,44.98468051814867
5.12,45.029100081950496
5.14,45.57235528851152
5.16,46.475318299066
5.18,47.28080337685429
5.2,47.009269592705714
5.22,47.08672284751745
5.24,47.51559512312288
5.26,47.29322616385509
5.28,46.668320786011705
5.3,46.597362698495516
5.32,46.5603267412421
5.34,46.31488099985259
5.36,46.409851794274324
5.38,46.793531640462504
5.4,46.946643329691355
5.42,47.095042544115735
5.44,47.62113600700238
5.46,47.07810104143865
5.48,47.00875245631303
5.5,47.280489355613895
5.52,46.96116182598234
5.54,46.869447041816585
5.56,47.43706509903047
5.58,46.97191661343804
5.6,47.12658384966531
5.62,47.1544786328249
5.64,47.60885103986119
5.66,47.68425739543653
5.68,47.47911698753237
5.7,47.936963435165566
5.72,48.715697489922725
5.74,48.34154856310637
5.76,49.140598588622176
5.78,49.18955148520698
5.8,49.473664874011476
5.82,49.45109181648856
5.84,50.537333586046515
5.86,50.65284933048665
5.88,50.979960583704745
5.9,51.29203575355379
5.92,50.73682010801503
5.94,51.25375442624157
5.96,51.62469032589454
5.98,51.6358900917693
6.0,52.02364776403071
6.02,52.60277535993588
6.04,52.6977228754988
6.06,52.288232252469314
6.08,52.11192511207888
6.1,51.91552249003519
6.12,51.59144272188864
6.14,51.55087916306073
6.16,51.77047308360247
6.18,51.46579291977799
6.2,51.65890434127755
6.22,52.218828769582004
6.24,52.69323054962623
6.26,53.05308266496931
6.28,52.846143582251145
6.3,53.19070108002092
6.32,52.8048291547423
6.34,52.77538775897492
6.36,53.016559210667744
6.38,52.083655583760006
6.4,53.13376013840724
6.42,52.27325849613394
6.44,51.89845591539299
6.46,52.13572060252482
6.48,51.551697129140784
6.5,51.244045886500295
6.52,51.30125647618113
6.54,51.395678466466016
6.56,51.33030198036346
6.58,51.27290019046281
6.6,51.54736877336156
6.62,51.98516528843837
6.64,52.415286232805016
6.66,52.695716359372206
6.68,53.569392517256134
6.7,53.37785490262934
6.72,53.73182846744502
6.74,55.48162755194022
6.76,55.98987206237464
6.78,56.03152493889095
6.8,56.099456332126444
6.82,56.402536434889164
6.84,55.978664463366535
6.86,56.41919157354026
6.88,56.30493981314465
6.9,56.651495201841264
6.92,57.729779221804684
6.94,58.767969443180434
6.96,59.21121380209347
6.98,59.53620941202016
7.0,59.989321314904345
7.02,61.13904959687041
7.04,61.61164979238217
7.06,62.99730469689074
7.08,63.12268460822666
7.1,63.00535187660059
7.12,63.000266834815115
7.14,62.50521511112201
7.16,62.37082973372254
7.18,61.536159505814425
7.2,61.34860142358877
7.22,61.131802799993565
7.24,61.295368605303004
7.26,61.92109947043271
7.28,61.98525696146608
7.3,61.19110902862642
7.32,61.33832470035573
7.34,60.8985424429554
7.36,60.338726970940954
7.38,60.893942338768376
7.4,61.49609659552511
7.42,61.17039785698623
7.44,61.38853178162712
7.46,61.483876170201576
7.48,61.182221663572236
7.5,60.73555974173003
7.52,60.44770203955307
7.54,61.39010092971167
7.56,61.552772652337964
7.58,62.16623117029075
7.6,61.94785583304051
7.62,62.615621102815616
7.64,61.915194609619064
7.66,62.78415829090487
7.68,62.74665339387239
7.7,62.27660932774459
7.72,62.15699981621969
7.74,62.307550036732394
7.76,61.88854600121146
7.78,61.33424689622057
7.8,61.36004967450339
7.82,61.15698338944468
7.84,60.71950686755366
7.86,59.97749848977453
7.88,60.071405757137896
7.9,60.80217240109231
7.92,60.05046657911497
