time,value
0.0,5.0
0.02,5.239583072458679
0.04,6.393056024931807
0.06,7.479194383519887
0.08,7.783623381444259
0.1,8.118709998672216
0.12,9.714808578374662
0.14,9.956771934994181
0.16,10.528032711467628
0.18,12.659863082325613
0.2,13.54413078835285
0.22,15.948856540720678
0.24,17.424029452515438
0.26,18.80481501679902
0.28,18.23088204877629
0.3,17.56212763109025
0.32,18.3319222477721
0.34,17.31219864875511
0.36,16.928179173200622
0.38,18.02149193946677
0.4,19.05027576103562
0.42,18.149837448556756
0.44,18.80026711721221
0.46,19.25219124205488
0.48,17.940117823441156
0.5,17.68139120329497
0.52,19.6585031570321
0.54,19.222478864346616
0.56,21.506987922740507
0.58,22.95223348416411
0.6,23.532886366773962
0.62,24.815627253498754
0.64,26.59530824452522
0.66,26.371940200905463
0.68,27.959672360546282
0.7,26.899146088404404
0.72,28.602153961705763
0.74,29.057999856593913
0.76,30.599953161788335
0.78,32.185280745411866
0.8,34.774703322562715
0.82,35.93175638620359
0.84,35.38204161806796
0.86,34.749027619640195
0.88,34.64766415942627
0.9,36.833992536349214
0.92,40.69324168531165
0.94,40.40728808265463
0.96,40.3406465024057
0.98,38.73800725951243
1.0,39.22404484629018
1.02,41.272436286437184
1.04,41.705146151200154
1.06,39.68549022494895
1.08,39.86857896743385
1.1,42.94667519299956
1.12,44.846971824294464
1.14,45.85829239887302
1.16,44.345001090053714
1.18,44.37297442951677
1.2,45.01364791158079
1.22,44.701219446101
1.24,46.189729725167204
1.26,46.47708717776776
1.28,46.382449929434074
1.3,46.320301864761824
1.32,45.3555533092442
1.34,44.1982642681943
1.36,44.03537859221927
1.38,45.89650557740447
1.4,46.612676988101924
1.42,46.28644284292595
1.44,48.9876229619536
1.46,50.934747936004015
1.48,52.939465604833906
1.5,52.80076860378682
1.52,53.93540885494367
1.54,54.253267726822905
1.56,54.43328281919584
1.58,54.22391556376838
1.6,54.91536944230702
1.62,53.771932353571096
1.64,53.90250253364517
1.66,55.638386892419675
1.68,51.875055561789324
1.7,53.52707490857591
1.72,55.67451663830492
1.74,58.09686490323966
1.76,57.871253894144836
1.78,55.86153118424928
1.8,55.63171719710193
1.82,56.235439191057594
1.84,55.57428078197708
1.86,56.37887932928493
1.88,55.254760193732665
1.9,54.99239765539694
1.92,56.71267882719934
1.94,55.53075108803411
1.96,53.12262894702733
1.98,50.60068778603825
2.0,52.01119995036299
2.02,53.50615177516228
2.04,56.27229725172524
2.06,56.43512798110103
2.08,59.12005390209192
2.1,56.66112414074438
2.12,56.442574478934915
2.14,59.788980526403925
2.16,60.8263584447939
2.18,59.59872018838804
2.2,60.74746844061695
2.22,60.01437349295585
2.24,59.40726950225224
2.26,58.99157317863731
2.28,60.52355627144232
2.3,60.81203578837029
2.32,61.46001535200032
2.34,66.97043350140972
2.36,68.54302887357844
2.38,68.82569006929613
2.4,69.98266634834391
2.42,68.7174388810653
2.44,66.1772406627492
2.46,66.64537535429315
2.48,66.07860113800861
2.5,65.89738803724504
2.52,65.58272150746778
2.54,67.68868013684576
2.56,68.86385308409938
2.58,67.19678469259505
2.6,70.09003281337732
2.62,71.67600238812416
2.64,70.22892377485051
2.66,70.59347369552815
2.68,69.004218305402
2.7,70.98936090332681
2.72,73.02612771876868
2.74,70.88668752126928
2.76,71.9362522090642
2.78,73.41517391217232
2.8,73.84515812961767
2.82,73.68866962154182
2.84,75.57592588653334
2.86,79.3518051213424
2.88,76.36477662690876
2.9,80.47695305347249
2.92,81.87293409325783
2.94,82.00282122319251
2.96,80.78075395407842
2.98,78.11482947445843
3.0,79.33541949341922
3.02,79.83517554516447
3.04,76.7674061213526
3.06,76.02165549501956
3.08,76.612384244541
3.1,77.74195354146191
3.12,75.72714890854904
3.14,79.74766022901628
3.16,78.51621552341095
3.18,78.8574906281325
3.2,79.93497350072057
3.22,83.20710766462602
3.24,83.78751828398916
3.26,84.17009721306168
3.28,82.0917062545771
3.3,85.99840288097984
3.32,86.91584891028546
3.34,87.59982012101192
3.36,85.13545735694998
3.38,81.7470700681952
3.4,83.47498581897077
3.42,85.2467235038566
3.44,85.5698084544288
3.46,82.54787772191301
3.48,79.88750876612048
3.5,79.17166114684406
3.52,78.29487662890052
3.54,75.55964719740979
3.56,75.41347246006387
3.58,74.74347472849723
3.6,73.43901918343398
3.62,71.33346384735106
3.64,70.35732780442525
3.66,71.39386478542889
3.68,71.6139103000311
3.7,74.06936243479306
3.72,75.82458023821404
3.74,76.55666426362215
3.76,78.10907345875525
3.78,79.02320066816338
3.8,80.51108731639859
3.82,79.1802682276675
3.84,79.61428172400865
3.86,80.18464760926072
3.88,78.98055190486285
3.9,81.63296588349324
3.92,84.8301191686073
3.94,87.2894450278475
3.96,87.47540537855642
3.98,90.15497748548123
4.0,89.83906155690029
4.02,93.15087587992984
4.04,93.2190379003099
4.06,89.84343303623102
4.08,92.36617141489509
4.1,90.68514852308785
4.12,91.47893064925302
4.14,90.7951069566297
4.16,90.35538952432181
4.18,91.39354303177315
4.2,89.71424732947555
4.22,87.42063527597388
4.24,86.94638466487287
4.26,83.51146860882817
4.28,83.22954686477995
4.3,86.00772344154024
4.32,88.5237770579097
4.34,89.46685922930307
4.36,90.75875355577216
4.38,89.01545026410673
4.4,88.00060947316112
4.42,93.00712351366839
4.44,95.19581634578911
4.46,93.07420857064683
4.48,97.48623450995298
4.5,103.04863456873949
4.52,104.50486973798638
4.54,105.99259828558652
4.56,106.31386219185124
4.58,106.1945237098987
4.6,108.3154206055678
4.62,111.38016312432532
4.64,111.27863374183919
4.66,111.42899560839673
4.68,114.86948967115674
4.7,113.18644233766882
4.72,118.78539821480034
4.74,120.08602238822995
4.76,121.91738285687946
4.78,120.6105222996525
4.8,120.21141112963602
4.82,122.62016290360006
4.84,123.38854322056267
4.86,122.79211342780722
4.88,121.1536940558637
4.9,120.95493244362066
4.92,119.9640395675927
4.94,118.6258145666012
4.96,115.18586460595297
4.98,117.02715952253776
5.0,113.68214735880218
5.02,112.02727239410892
5.04,109.17479904072182
5.06,107.39496934723125
5.08,109.49818211492959
5.1,110.77566884894446
5.12,113.55684335282926
5.14,109.2036006069373
5.16,108.12176129700471
5.18,109.18569957795027
5.2,110.4167998509994
5.22,111.0124595844453
5.24,110.02753754599713
5.26,111.09679459127513
5.28,112.29761697891192
5.3,113.98453552749724
5.32,115.88512071277673
5.34,121.76249765083524
5.36,123.02490661384897
5.38,122.27112680505283
5.4,122.16824081723769
5.42,125.27878173759647
5.44,126.52824795989036
5.46,128.8277803576907
5.48,127.46422643175978
5.5,126.53039386113927
5.52,128.32843763084
5.54,132.99515954968987
5.56,134.0299625794738
5.58,136.87365400067816
5.6,133.81824121213555
5.62,132.884605694323
5.64,128.05414193876834
5.66,124.9165852246773
5.68,124.43899766895707
5.7,124.88763787963002
5.72,128.53360255999834
5.74,127.1045847576651
5.76,127.91426696057066
5.78,126.26482080646423
5.8,124.53399371240273
5.82,124.85728883428897
5.84,126.43747853298329
5.86,128.7522355066966
5.88,130.22603224849757
5.9,131.3758643238567
5.92,130.69138684642752
5.94,134.8219117563434
5.96,137.75365732057006
5.98,139.20023862754078
6.0,139.57658417373935
6.02,139.62367167022012
6.04,140.45206644636204
6.06,136.3071983707512
6.08,127.73548971343553
6.1,121.71564118539226
6.12,121.67854626307572
6.14,124.42638223916532
6.16,119.51275681563109
6.18,118.87183020019869
6.2,118.40490659742805
6.22,119.39059113592431
6.24,121.44799328777589
6.26,122.34386366328441
6.28,119.7933865280157
6.3,123.08953916539389
6.32,123.09559271898192
6.34,125.68589487721277
6.36,128.87610987394768
6.38,126.04851086237673
6.4,124.87409992203096
6.42,126.18325919007184
6.44,124.5078808095378
6.46,122.09735747051782
6.48,121.5150295612909
6.5,119.93678394083555
6.52,119.84630595915296
6.54,118.11226026371489
6.56,119.1349038919872
6.58,117.85543211803049
6.6,115.9007279765215
6.62,112.73567779101155
6.64,114.47882916564737
6.66,114.90464836785566
6.68,114.09002043604819
6.7,114.40835693641553
6.72,111.70948944883877
6.74,109.57933292777177
6.76,110.66079004084237
