time,value
0.0,5.0
0.02,6.5143189873429
0.04,7.931885579320754
0.06,9.368916352743
0.08,10.895706214008593
0.1,12.16444950231752
0.12,13.389423594278579
0.14,14.672722376195884
0.16,15.883630240962258
0.18,17.28672580596564
0.2,18.637290530066164
0.22,19.834344767548746
0.24,21.10865642312719
0.26,22.076619522592594
0.28,23.165137212061154
0.3,24.272468790196115
0.32,25.59186015844086
0.34,26.835054356529156
0.36,27.709126507991417
0.38,28.873764973916913
0.4,29.84836496676457
0.42,30.814302904624228
0.44,31.760733720353556
0.46,32.64334516173192
0.48,33.56776111487487
0.5,34.707544172300864
0.52,35.79998996153572
0.54,36.65097867689295
0.56,37.68646883324644
0.58,38.163922332349955
0.6,39.534681708637905
0.62,40.468057511722826
0.64,41.1979106952545
0.66,42.040920047449305
0.68,42.81320420625509
0.7,43.69523120130869
0.72,44.17646226858004
0.74,44.64372664456906
0.76,45.36207491938578
0.78,45.82125151872609
0.8,46.16148165032072
0.82,46.78720647555946
0.84,47.59766876645229
0.86,48.24045218641964
0.88,48.75181569741565
0.9,49.89927136132442
0.92,50.56509280111444
0.94,51.29905467192072
0.96,51.725260738402795
0.98,52.226746285732034
1.0,52.541536131571405
1.02,53.36782289518079
1.04,53.6474186962155
1.06,53.92893315385984
1.08,54.46744011154818
1.1,54.82276446167672
1.12,55.328781644412096
1.14,55.734227643284285
1.16,56.20337829315629
1.18,56.81643077312559
1.2,57.57077094430888
1.22,58.194661861435605
1.24,58.53211453497039
1.26,58.86350659662113
1.28,59.24229131706658
1.3,59.62082648799203
1.32,60.78449208335951
1.34,61.514319892958035
1.36,62.39683564977957
1.38,62.805152760813534
1.4,62.88194907500897
1.42,63.06282499761205
1.44,63.526395392043796
1.46,64.13641018773531
1.48,64.41045461310276
1.5,64.8089827550062
1.52,65.32202214613
1.54,65.406141441885
1.56,66.19645708449238
1.58,66.42356013422115
1.6,67.05758915734025
1.62,67.46448930885272
1.64,67.70318704641844
1.66,67.96100698939942
1.68,68.33389129102711
1.7,68.57337311897338
1.72,69.27856657345852
1.74,69.52767522584702
1.76,69.66768872304138
1.78,69.33702760366377
1.8,69.64424869014911
1.82,70.04358271735282
1.84,69.63491877254222
1.86,69.72663770182922
1.88,70.02687751516802
1.9,70.32633630382412
1.92,70.61483066010652
1.94,70.97726020254973
1.96,70.93476430818384
1.98,71.2104993033298
2.0,71.31214063348892
2.02,70.8252761476047
2.04,70.51458914363506
2.06,70.49866955427724
2.08,70.62287388080432
2.1,70.94096464782011
2.12,70.98353544967742
2.14,71.29483310678292
2.16,71.32331853750428
2.18,71.709031692797
2.2,71.84446828352515
2.22,71.9492123297936
2.24,72.54578734051702
2.26,72.69480428815375
2.28,73.24466385974999
2.3,73.51132399694154
2.32,73.6634574992397
2.34,74.04576163202658
2.36,73.70787366054982
2.38,74.02546170149334
2.4,73.74111361052579
2.42,74.30632235963768
2.44,74.65013156180281
2.46,74.89995557952169
2.48,75.41565089298929
2.5,75.64648993293902
2.52,76.0187365212612
2.54,76.6769534823321
2.56,77.08560025497097
2.58,77.28649137849239
2.6,77.31746669624903
2.62,77.94740636297729
2.64,77.702982482382
2.66,77.80795819520135
2.68,77.58047238809891
2.7,77.8786914251124
2.72,77.8357135593128
2.74,78.14096291088322
2.76,78.33684330063188
2.78,78.47244081678689
2.8,78.48486864088999
2.82,78.1616572418968
2.84,77.47758029424318
2.86,77.1372156810158
2.88,77.45535546842851
2.9,77.2740648435788
2.92,77.21923354391728
2.94,77.4214552649389
2.96,77.40809463573551
2.98,77.13662013269258
3.0,77.38216146239218
3.02,77.28496169766267
3.04,77.41605991814302
3.06,77.30955295074573
3.08,77.31418704174793
3.1,77.48696993322957
3.12,77.39417909798422
3.14,77.41082929116227
3.16,77.35100910979997
3.18,77.0894287264067
3.2,76.87052320878503
3.22,76.83095510784771
3.24,76.94629130684964
3.26,76.8136838715363
3.28,77.3269384307747
3.3,77.58420862731565
3.32,77.5388900731218
3.34,77.35603328712024
3.36,77.36097496894122
3.38,77.57205281134073
3.4,77.69670409102682
3.42,77.51248646914505
3.44,77.47392238958115
3.46,77.33150955792611
3.48,76.86462981183085
3.5,77.1017353929265
3.52,77.10665605736483
3.54,77.14262693147084
3.56,77.28254259750136
3.58,77.14009304630363
3.6,77.1481490084955
3.62,77.26420090547761
3.64,77.34964349707501
3.66,77.45991007832733
3.68,77.58545981698907
3.7,77.35440376269055
3.72,77.7534721025864
3.74,78.01974467108799
3.76,78.20095551205328
3.78,77.34574073283898
3.8,77.24610464633574
3.82,77.32128056459678
3.84,77.30541406441824
3.86,77.6366600035354
3.88,78.02539927448728
3.9,78.02680912148615
3.92,78.54585835864413
3.94,78.73860523729641
3.96,78.56726159909599
3.98,78.52287066981587
4.0,78.60482555585062
4.02,78.95878433082471
4.04,78.78629110584097
4.06,78.9690932161415
4.08,79.19654867047367
4.1,79.19070262326875
4.12,79.386032000982
4.14,79.18787375238071
4.16,79.05600107729106
4.18,78.98260619757983
4.2,79.01342137696695
4.22,78.78970573009433
4.24,78.96799071121538
4.26,78.68260707521928
4.28,78.72709648648976
4.3,78.13782528676731
4.32,77.92589712374749
