time,value,index,predicted_value,stepwise_value
0.0,80.0,1,,
0.002,79.13633307373382,2,,
0.004,79.90743460187986,3,,
0.006,80.41482843739551,4,,
0.008,80.67028805939826,5,,
0.01,80.72772153421177,6,,
0.012,80.58845561984042,7,,
0.014,80.59450568121629,8,,
0.016,81.11614595154042,9,80.90297747629327,80.66021694980505
0.018,80.64634037971433,10,80.83361732586808,80.66021694980505
0.02,80.41685182460421,11,80.76425717544286,80.66021694980505
0.022,80.83687075538913,12,80.69489702501765,80.66021694980505
0.024,80.99291274462175,13,80.62553687459244,80.66021694980505
0.026,80.49837214222542,14,80.55617672416723,80.66021694980505
0.028,80.30091231043784,15,80.48681657374202,80.66021694980505
0.03,80.47332948990736,16,80.41745642331682,80.66021694980505
0.032,80.32037336925805,17,80.81064255996127,80.45795459850918
0.034,80.27693000021554,18,80.70987457097496,80.45795459850918
0.036,80.96712091177577,19,80.60910658198864,80.45795459850918
0.038,81.16492191468583,20,80.50833859300232,80.45795459850918
0.04,80.97688451411157,21,80.40757060401602,80.45795459850918
0.042,80.24106340925674,22,80.3068026150297,80.45795459850918
0.044,80.24271813111262,23,80.20603462604338,80.45795459850918
0.046,79.4736245376574,24,80.10526663705707,80.45795459850918
0.048,79.62155104123946,25,79.7868719654568,79.29310811379169
0.05,79.88091374685622,26,79.64579657926676,79.29310811379169
0.052,79.23096361180569,27,79.50472119307673,79.29310811379169
0.054,79.64954295142496,28,79.3636458068867,79.29310811379169
0.056,79.47825281688837,29,79.22257042069667,79.29310811379169
0.058,78.64314524328248,30,79.08149503450663,79.29310811379169
0.06,79.02181483437579,31,78.9404196483166,79.29310811379169
0.062,78.81868066446022,32,78.79934426212657,79.29310811379169
0.064,78.88936337018472,33,78.65826887593653,78.16450502427142
0.066,78.60969169431024,34,78.5171934897465,78.16450502427142
0.068,78.41613601971704,35,78.37611810355646,78.16450502427142
0.07,78.32901111297963,36,78.23504271736644,78.16450502427142
0.072,78.23169282764465,37,78.0939673311764,78.16450502427142
0.074,78.0823209971151,38,77.95289194498638,78.16450502427142
0.076,77.99891838588337,39,77.81181655879634,78.16450502427142
0.078,78.31100212811778,40,77.67074117260631,78.16450502427142
0.08,78.29980480962392,41,78.60292074276627,78.75159418273617
