time,value,index,predicted_value,stepwise_value
0.0,5.0,1,,
0.002,5.241342501696462,2,,
0.004,5.314432371702065,3,,
0.006,5.406529715472505,4,,
0.008,5.555403166514007,5,5.563745901323536,5.757647753787003
0.01,5.519555717684689,6,5.693013802965847,5.757647753787003
0.012,5.64009488465192,7,5.82228170460816,5.757647753787003
0.014,5.588542500953636,8,5.951549606250471,5.757647753787003
0.016,5.739109167315985,9,5.776691334679524,5.899509243794562
0.018,5.727875203260303,10,5.858569940756216,5.899509243794562
0.02,5.805506178963421,11,5.940448546832909,5.899509243794562
0.022,5.862219435191599,12,6.0223271529096,5.899509243794562
0.024,5.889124648399857,13,5.972903353607856,6.074330842067234
0.026,6.032779607699451,14,6.040521679247442,6.074330842067234
0.028,6.082016557284306,15,6.108140004887027,6.074330842067234
0.03,5.965585828865227,16,6.175758330526613,6.074330842067234
0.032,5.944447443040329,17,6.168746067319242,6.260619077519085
0.034,6.157989309056424,18,6.229994740785804,6.260619077519085
0.036,6.150742112222913,19,6.291243414252365,6.260619077519085
0.038,6.170201097464314,20,6.352492087718927,6.260619077519085
0.04,6.032232225113813,21,5.995537998130275,6.036559570786709
0.042,6.007825730945249,22,6.0228857132345635,6.036559570786709
0.044,5.970270711966839,23,6.050233428338853,6.036559570786709
0.046,6.135909615120912,24,6.077581143443142,6.036559570786709
0.048,6.122197945924604,25,6.1049288585474315,6.145950431203865
0.05,6.214446160243472,26,6.132276573651721,6.145950431203865
0.052,6.302986002699132,27,6.159624288756009,6.145950431203865
0.054,6.3521787811054775,28,6.186972003860299,6.145950431203865
0.056,6.489326852375811,29,6.379804571265548,6.458987462807417
0.058,6.431047406150785,30,6.432593165626794,6.458987462807417
0.06,6.528944079117222,31,6.485381759988041,6.458987462807417
0.062,6.721803931393265,32,6.538170354349287,6.458987462807417
0.064,6.701706423872162,33,6.685908649638401,6.78055738720579
0.066,6.773831211624978,34,6.7490078080166604,6.78055738720579
0.068,6.832325808302943,35,6.81210696639492,6.78055738720579
0.07,6.760144424301876,36,6.875206124773179,6.78055738720579
0.072,6.702496150565965,37,6.6624120151184,6.66587322386489
0.074,6.634870279729318,38,6.664719487616059,6.66587322386489
0.076,6.606472969544592,39,6.667026960113719,6.66587322386489
0.078,6.719653495619738,40,6.669334432611379,6.66587322386489
0.08,6.564205930834222,41,6.6716419051090385,6.675103113855529
0.082,6.828562729114076,42,6.673949377606698,6.675103113855529
0.084,7.105324855937389,43,6.676256850104358,6.675103113855529
0.086,7.1533578448139705,44,6.678564322602018,6.675103113855529
0.088,7.283336553235427,45,7.1118212349502254,7.219305635926999
0.09,7.223687488053138,46,7.183477502268075,7.219305635926999
0.092,7.1612021947877365,47,7.255133769585925,7.219305635926999
0.094,7.326143074611473,48,7.326790036903773,7.219305635926999
0.096,7.331494902617034,49,7.4147209378378705,7.523708201053397
0.098,7.36483431428283,50,7.487379113314889,7.523708201053397
0.1,7.317478803000072,51,7.560037288791906,7.523708201053397
0.102,7.407536433602499,52,7.632695464268925,7.523708201053397
0.104,7.441187531939436,53,7.426587759195599,7.387222490723161
0.106,7.382016782045627,54,7.400344246880641,7.387222490723161
0.108,7.366956346004165,55,7.3741007345656815,7.387222490723161
0.11,7.358729302903391,56,7.347857222250722,7.387222490723161
0.112,7.418442041558127,57,7.321613709935763,7.282248441463325
0.114,7.350792004172476,58,7.295370197620803,7.282248441463325
0.116,7.509417348654663,59,7.269126685305845,7.282248441463325
0.118,7.485160251280487,60,7.242883172990886,7.282248441463325
0.12,7.630225502306207,61,7.668138672545739,7.738642947496644
0.122,7.7485020577292465,62,7.715141522513009,7.738642947496644
0.124,7.809162812766391,63,7.762144372480279,7.738642947496644
0.126,7.766681417184727,64,7.8091472224475496,7.738642947496644
0.128,7.731589836164575,65,7.692556329297577,7.502804852580306
0.13,7.553944806835059,66,7.566055344819397,7.502804852580306
0.132,7.346674915708745,67,7.439554360341215,7.502804852580306
0.134,7.379009851612739,68,7.313053375863034,7.502804852580306
0.136,7.510924639925671,69,7.518932191501754,7.6111691060549145
0.138,7.607899732062306,70,7.580423467870528,7.6111691060549145
0.14,7.610984870584054,71,7.641914744239302,7.6111691060549145
0.142,7.714867181647666,72,7.703406020608076,7.6111691060549145
0.144,7.644155278335355,73,7.764897296976851,7.857134211530012
0.146,7.649457031507381,74,7.826388573345625,7.857134211530012
0.148,7.58113071376734,75,7.887879849714398,7.857134211530012
0.15,7.832610487203443,76,7.9493711260831725,7.857134211530012
0.152,7.963236839374471,77,8.039012816371498,8.31187384988961
0.154,8.31460426355387,78,8.220920172050239,8.31187384988961
0.156,8.442787275712988,79,8.402827527728979,8.31187384988961
0.158,8.526867020917233,80,8.58473488340772,8.31187384988961
0.16,8.593932233807354,81,8.580594236178538,8.484412614058106
0.162,8.513003674683313,82,8.516473154764917,8.484412614058106
0.164,8.419277040627792,83,8.452352073351296,8.484412614058106
0.166,8.411437507113789,84,8.388230991937675,8.484412614058106
0.168,8.381383008391746,85,8.358237172096528,8.518712577944848
0.17,8.463116710505812,86,8.465220775995409,8.518712577944848
0.172,8.506975001987563,87,8.57220437989429,8.518712577944848
0.174,8.723375590894097,88,8.67918798379317,8.518712577944848
0.176,8.797422752085605,89,8.786171587692051,8.946646993540371
0.178,8.813010728570262,90,8.893155191590932,8.946646993540371
0.18,9.02903508861791,91,9.000138795489812,8.946646993540371
0.182,9.087888556273557,92,9.107122399388693,8.946646993540371
0.184,9.400000181378196,93,9.194951915380438,9.351510577285309
0.186,9.64296159850626,94,9.299324356650352,9.351510577285309
0.188,9.506231342309343,95,9.403696797920265,9.351510577285309
0.19,9.601685977687906,96,9.50806923919018,9.351510577285309
0.192,9.556282928149212,97,9.552093169833626,9.639700883093683
0.194,9.622676731260071,98,9.610498312006998,9.639700883093683
0.196,9.631977340727348,99,9.66890345418037,9.639700883093683
0.198,9.747866532238026,100,9.72730859635374,9.639700883093683
0.2,9.632694501177616,101,9.785713738527111,9.873321451787168
0.202,9.91275817419461,102,9.844118880700483,9.873321451787168
0.204,9.734921327294076,103,9.902524022873855,9.873321451787168
0.206,9.658990188104912,104,9.960929165047226,9.873321451787168
0.208,9.722884732255569,105,9.667255149237256,9.524392116451603
0.21,9.525219730146103,106,9.572013127380155,9.524392116451603
0.212,9.403469150935992,107,9.476771105523053,9.524392116451603
0.214,9.445994852468598,108,9.38152908366595,9.524392116451603
0.216,9.514798118310578,109,9.580244336331063,9.550440102876923
0.218,9.67261155994642,110,9.560374847361635,9.550440102876923
0.22,9.512370587283732,111,9.540505358392208,9.550440102876923
0.222,9.501980145966712,112,9.52063586942278,9.550440102876923
0.224,9.22533469255766,113,9.500766380453351,9.47096214699921
0.226,9.371672070917018,114,9.480896891483924,9.47096214699921
0.228,9.255036957238154,115,9.461027402514496,9.47096214699921
0.23,9.358964530892171,116,9.44115791354507,9.47096214699921
0.232,9.479516413719733,117,9.51365386812138,9.598113389316126
0.234,9.599551611493922,118,9.569960215584544,9.598113389316126
0.236,9.669496134434016,119,9.626266563047706,9.598113389316126
0.238,9.643889397616908,120,9.682572910510867,9.598113389316126
0.24,9.947645731249098,121,10.013108142039343,10.07441488163149
0.242,10.130514600174228,122,10.053979301767441,10.07441488163149
0.244,10.138167097052856,123,10.09485046149554,10.07441488163149
0.246,10.081332098049884,124,10.135721621223638,10.07441488163149
0.248,10.086110513124236,125,10.176592780951736,10.237899520543884
