time,value,index,predicted_value,stepwise_value
0.0,80.0,1,,
0.002,79.13633307373382,2,,
0.004,79.90743460187986,3,,
0.006,80.41482843739551,4,,
0.008,80.67028805939826,5,,
0.01,80.72772153421177,6,,
0.012,80.58845561984042,7,,
0.014,80.59450568121629,8,80.76575028152327,80.72885706847308
0.016,81.11614595154042,9,80.75345254383987,80.72885706847308
0.018,80.64634037971433,10,80.74115480615647,80.72885706847308
0.02,80.41685182460421,11,80.72885706847308,80.72885706847308
0.022,80.83687075538913,12,80.71655933078968,80.72885706847308
0.024,80.99291274462175,13,80.70426159310628,80.72885706847308
0.026,80.49837214222542,14,80.69196385542288,80.72885706847308
0.028,80.30091231043784,15,80.67966611773949,80.6427729046893
0.03,80.47332948990736,16,80.66736838005609,80.6427729046893
0.032,80.32037336925805,17,80.65507064237269,80.6427729046893
0.034,80.27693000021554,18,80.6427729046893,80.6427729046893
0.036,80.96712091177577,19,80.6304751670059,80.6427729046893
0.038,81.16492191468583,20,80.6181774293225,80.6427729046893
0.04,80.97688451411157,21,80.6058796916391,80.6427729046893
0.042,80.24106340925674,22,80.12620904736217,79.76291106133606
0.044,80.24271813111262,23,80.0051097186868,79.76291106133606
0.046,79.4736245376574,24,79.88401039001143,79.76291106133606
0.048,79.62155104123946,25,79.76291106133606,79.76291106133606
0.05,79.88091374685622,26,79.64181173266068,79.76291106133606
0.052,79.23096361180569,27,79.52071240398531,79.76291106133606
0.054,79.64954295142496,28,79.39961307530994,79.76291106133606
0.056,79.47825281688837,29,79.27851374663457,78.91521576060846
0.058,78.64314524328248,30,79.1574144179592,78.91521576060846
0.06,79.02181483437579,31,79.03631508928383,78.91521576060846
0.062,78.81868066446022,32,78.91521576060846,78.91521576060846
0.064,78.88936337018472,33,78.79411643193309,78.91521576060846
0.066,78.60969169431024,34,78.67301710325772,78.91521576060846
0.068,78.41613601971704,35,78.55191777458235,78.91521576060846
0.07,78.32901111297963,36,78.0958491997765,78.29878169972768
0.072,78.23169282764465,37,78.16349336642689,78.29878169972768
0.074,78.0823209971151,38,78.23113753307729,78.29878169972768
0.076,77.99891838588337,39,78.29878169972768,78.29878169972768
0.078,78.31100212811778,40,78.3664258663781,78.29878169972768
