time,value,index,predicted_value,stepwise_value
0.0,80.0,1,,
0.002,79.13633307373382,2,,
0.004,79.90743460187986,3,,
0.006,80.41482843739551,4,,
0.008,80.67028805939826,5,80.36854573833541,80.6708837643853
0.01,80.72772153421177,6,80.57010442236867,80.6708837643853
0.012,80.58845561984042,7,80.77166310640192,80.6708837643853
0.014,80.59450568121629,8,80.97322179043518,80.6708837643853
0.016,81.11614595154042,9,80.91414934934656,80.75405222781195
0.018,80.64634037971433,10,80.80741793499016,80.75405222781195
0.02,80.41685182460421,11,80.70068652063377,80.75405222781195
0.022,80.83687075538913,12,80.59395510627736,80.75405222781195
0.024,80.99291274462175,13,80.48722369192096,80.32712657038635
0.026,80.49837214222542,14,80.38049227756457,80.32712657038635
0.028,80.30091231043784,15,80.27376086320817,80.32712657038635
0.03,80.47332948990736,16,80.16702944885176,80.32712657038635
0.032,80.32037336925805,17,80.19876106680722,80.68233654898376
0.034,80.27693000021554,18,80.52114472159158,80.68233654898376
0.036,80.96712091177577,19,80.84352837637593,80.68233654898376
0.038,81.16492191468583,20,81.16591203116029,80.68233654898376
0.04,80.97688451411157,21,80.9097914291606,80.23357264803462
0.042,80.24106340925674,22,80.45897890840996,80.23357264803462
0.044,80.24271813111262,23,80.0081663876593,80.23357264803462
0.046,79.4736245376574,24,79.55735386690864,80.23357264803462
0.048,79.62155104123946,25,79.6806389985058,79.59574283783172
0.05,79.88091374685622,26,79.6240415580564,79.59574283783172
0.052,79.23096361180569,27,79.56744411760702,79.59574283783172
0.054,79.64954295142496,28,79.51084667715763,79.59574283783172
0.056,79.47825281688837,29,79.23048041968029,78.99047338975163
0.058,78.64314524328248,30,79.07047573306117,78.99047338975163
0.06,79.02181483437579,31,78.91047104644207,78.99047338975163
0.062,78.81868066446022,32,78.75046635982295,78.99047338975163
0.064,78.88936337018472,33,78.59046167320383,78.35045464327516
0.066,78.60969169431024,34,78.43045698658473,78.35045464327516
0.068,78.41613601971704,35,78.27045229996561,78.35045464327516
0.07,78.32901111297963,36,78.11044761334651,78.35045464327516
0.072,78.23169282764465,37,78.22154278597165,78.03680305812057
0.074,78.0823209971151,38,78.09838296740426,78.03680305812057
0.076,77.99891838588337,39,77.97522314883687,78.03680305812057
