prediction_errors,predicted_step_function_time_interval,prediction_times,predictions,actual_values,predicted_step_function
-0.47406248265858864,0.020000000000000018,1.16,25.51224145043265,25.98630393309124,25.391990820336353
-0.27933953464894756,0.020000000000000018,1.18,25.632492080528948,25.911831615177896,25.391990820336353
-0.9486287824808706,0.020000000000000018,1.2,25.885256149705317,26.833884932186187,26.169836377563172
-1.5692424783391168,0.020000000000000018,1.22,26.027546263634243,27.59678874197336,26.169836377563172
-1.8446748522251788,0.020000000000000018,1.24,26.169836377563172,28.01451122978835,26.169836377563172
-1.5004246587445031,0.020000000000000018,1.26,26.312126491492098,27.8125511502366,26.169836377563172
-1.2019127325798102,0.020000000000000018,1.28,26.454416605421027,27.656329338000837,26.169836377563172
1.4924211330977961,0.020000000000000018,1.3,28.141008444404864,26.648587311307068,28.51313868838338
2.847634351114536,0.020000000000000018,1.32,28.327073566394123,25.479439215279587,28.51313868838338
2.772870145805218,0.020000000000000018,1.34,28.51313868838338,25.74026854257816,28.51313868838338
