predicted_step_function,predicted_step_function_time_interval
7.865227383345605,0.18
10.332144757883057,0.020000000000000018
10.772099023168888,0.01999999999999999
11.210293869435569,0.01999999999999999
11.634534394259713,0.020000000000000018
12.096009842116544,0.020000000000000018
12.546688561511132,0.019999999999999962
12.941558585285755,0.020000000000000018
13.285387892963021,0.020000000000000018
13.717439480206531,0.019999999999999962
14.115615851016178,0.020000000000000018
14.498464402119598,0.020000000000000018
14.772504123339706,0.019999999999999962
15.018048545944282,0.020000000000000018
15.230353689681472,0.020000000000000018
15.531527707643553,0.019999999999999962
15.819481203456402,0.020000000000000018
16.150909008023522,0.020000000000000018
16.514591757970344,0.020000000000000018
16.88335055347755,0.020000000000000018
17.29524611393701,0.019999999999999907
17.638179776751436,0.020000000000000018
18.022299724988375,0.020000000000000018
18.481106496103024,0.020000000000000018
18.897519456614635,0.020000000000000018
19.322688092330942,0.020000000000000018
19.745627982626175,0.019999999999999907
20.08732726617406,0.020000000000000018
20.359122779488906,0.020000000000000018
20.55835369418557,0.020000000000000018
20.72694661861741,0.020000000000000018
20.97227593486303,0.020000000000000018
21.04177725487391,0.019999999999999907
21.30612900973255,0.020000000000000018
21.775004657033612,0.020000000000000018
22.263129880775317,0.020000000000000018
22.792648236189414,0.020000000000000018
23.209518113550494,0.020000000000000018
23.52200772008239,0.019999999999999907
23.941524887003347,0.020000000000000018
24.311348015622126,0.020000000000000018
24.664322623634185,0.020000000000000018
24.933237272098538,0.020000000000000018
25.251589736598795,0.020000000000000018
25.561426028598888,0.020000000000000018
25.780410403160566,0.020000000000000018
25.962868078118483,0.020000000000000018
26.121491186005883,0.020000000000000018
26.323648618159737,0.019999999999999796
26.436059963204592,0.020000000000000018
26.685185613914165,0.020000000000000018
26.888199624797306,0.020000000000000018
27.196557178362603,0.020000000000000018
27.57322398912867,0.020000000000000018
27.95491093588194,0.020000000000000018
28.24578216952321,0.020000000000000018
28.467110721934144,0.020000000000000018
28.467998978386333,0.020000000000000018
28.223128203386665,0.020000000000000018
28.104884571565982,0.020000000000000018
28.157298800770317,0.019999999999999796
28.31727996800471,0.020000000000000018
28.464845844173208,0.020000000000000018
28.697756867278713,0.020000000000000018
28.8215524080669,0.020000000000000018
28.946540617722945,0.020000000000000018
28.979513907219072,0.020000000000000018
29.24338522962569,0.020000000000000018
29.627545538877637,0.020000000000000018
30.275777976299565,0.020000000000000018
30.981352184605566,0.020000000000000018
31.65438892042333,0.020000000000000018
32.28238745611003,0.020000000000000018
32.731128207427744,0.019999999999999796
33.002328163706906,0.020000000000000018
33.21079007808339,0.020000000000000018
33.35091605130293,0.020000000000000018
33.560646418590316,0.020000000000000018
33.78367077891524,0.020000000000000018
34.20585329500567,0.020000000000000018
34.63126181453247,0.020000000000000018
34.9974126418057,0.020000000000000018
35.53726452728756,0.020000000000000018
36.03724307660207,0.020000000000000018
36.81529270903294,0.020000000000000018
37.714779831333495,0.019999999999999796
38.31161013644544,0.020000000000000018
38.88065568086827,0.020000000000000018
39.28998741733897,0.020000000000000018
39.68915374410424,0.020000000000000018
40.018275269408,0.020000000000000018
40.41801586720615,0.020000000000000018
40.605472869110606,0.020000000000000018
41.09872644697968,0.020000000000000018
41.26371324492067,0.020000000000000018
41.2744773516687,0.020000000000000018
41.35929558985464,0.020000000000000018
41.146076813706614,0.020000000000000018
40.79625137329446,0.020000000000000018
40.58870424671325,0.020000000000000018
40.51902307578133,0.020000000000000018
40.664515010573034,0.020000000000000018
40.54470570983715,0.020000000000000018
40.44493606516033,0.020000000000000018
39.91223080244917,0.019999999999999574
39.747203645911334,0.020000000000000018
39.440489616994675,0.020000000000000018
39.36096205012195,0.020000000000000018
39.46191401548593,0.020000000000000018
39.698088406843596,0.020000000000000018
39.972534951257344,0.020000000000000018
40.14650184224465,0.020000000000000018
40.664785068434114,0.020000000000000018
41.31531620846432,0.020000000000000018
41.832721771510876,0.020000000000000018
42.156972268183694,0.020000000000000018
42.40772961006496,0.020000000000000018
42.692401838799746,0.020000000000000018
43.03815983601705,0.020000000000000018
43.44691069027778,0.020000000000000018
43.74458073669624,0.020000000000000018
43.749402930476506,0.020000000000000018
43.31644330550817,0.020000000000000018
43.295951255286404,0.020000000000000018
43.290434940566726,0.020000000000000018
43.57154182426016,0.020000000000000018
43.71469694533228,0.020000000000000018
43.44018295154838,0.020000000000000018
43.07344112200432,0.020000000000000018
43.03643828131751,0.019999999999999574
43.07776061153705,0.020000000000000018
43.43070211123368,0.020000000000000018
44.04207850484091,0.020000000000000018
44.8536238365736,0.020000000000000018
45.302153119458836,0.020000000000000018
45.53814046444484,0.020000000000000018
45.60292677696794,0.020000000000000018
45.8405145678898,0.020000000000000018
46.057354561772875,0.020000000000000018
46.31635766456617,0.020000000000000018
46.36892186216621,0.020000000000000018
46.71095336370367,0.020000000000000018
47.25031891120972,0.020000000000000018
48.194830373815925,0.020000000000000018
49.128628307086345,0.020000000000000018
49.80776433494375,0.020000000000000018
50.552470978967136,0.020000000000000018
51.34807704738537,0.020000000000000018
52.57855512565798,0.020000000000000018
53.12771058090993,0.020000000000000018
53.31587136403831,0.020000000000000018
53.73072853804106,0.020000000000000018
54.54280955423067,0.020000000000000018
54.831701649811826,0.020000000000000018
55.506346313207054,0.019999999999999574
56.27318010715949,0.020000000000000018
56.86303322812904,0.020000000000000018
57.837577443723966,0.020000000000000018
58.32991063537547,0.020000000000000018
58.777683081676535,0.020000000000000018
58.88262888391152,0.020000000000000018
59.50282363530191,0.020000000000000018
59.95719101442415,0.020000000000000018
59.88142857594888,0.020000000000000018
59.768549781685564,0.020000000000000018
59.997341372046385,0.020000000000000018
59.995367236086544,0.020000000000000018
59.68488655729423,0.020000000000000018
59.496175399789394,0.020000000000000018
59.55793666648497,0.020000000000000018
59.43994895403578,0.020000000000000018
59.072187945393445,0.020000000000000018
58.996583696352296,0.020000000000000018
59.16958613317389,0.020000000000000018
59.00474020896337,0.020000000000000018
59.14249100113179,0.020000000000000018
59.234778319533724,0.020000000000000018
59.27578136033978,0.020000000000000018
60.044668949923306,0.020000000000000018
60.27252893050307,0.019999999999999574
60.412601521143614,0.020000000000000018
60.19753184474308,0.020000000000000018
60.42203779052736,0.020000000000000018
60.326526273072396,0.020000000000000018
59.927610380180305,0.020000000000000018
59.392223825321565,0.020000000000000018
59.44400692883737,0.020000000000000018
59.38920985301951,0.020000000000000018
58.98293502805709,0.020000000000000018
59.275798117235816,0.020000000000000018
59.17319962388588,0.020000000000000018
59.08322526959719,0.020000000000000018
59.08251423495176,0.019999999999999574
59.253532630646994,0.020000000000000462
60.061129579253105,0.019999999999999574
61.00245703913736,0.020000000000000462
61.7606465132674,0.019999999999999574
63.105235299631026,0.020000000000000462
63.730202147234046,0.019999999999999574
63.956803378989655,0.020000000000000462
64.15577328136875,0.019999999999999574
64.13547814397475,0.020000000000000462
64.09848623527103,0.019999999999999574
64.43003817352913,0.020000000000000462
64.99496094103331,0.019999999999999574
65.66432443234632,0.020000000000000462
66.32226894239604,0.019999999999999574
66.86781150013302,0.020000000000000462
67.0095895519991,0.019999999999999574
67.67280427393369,0.020000000000000462
68.39334474791855,0.019999999999999574
68.9678753598041,0.020000000000000462
69.77178754304171,0.019999999999999574
70.44664141837076,0.020000000000000462
71.34326724431958,0.019999999999999574
71.76646399656525,0.020000000000000462
72.10861589987289,0.019999999999999574
71.83893069734795,0.019999999999999574
71.5833232962574,0.020000000000000462
70.74099415993712,0.019999999999999574
70.28639433246319,0.020000000000000462
70.03962124178945,0.019999999999999574
70.20042131002536,0.020000000000000462
70.50809418989239,0.019999999999999574
70.90910233451284,0.020000000000000462
71.13986531424628,0.019999999999999574
71.35812636508174,0.020000000000000462
71.3562966962087,0.019999999999999574
70.42412500207844,0.020000000000000462
69.75704487239742,0.019999999999999574
69.55589402347768,0.020000000000000462
69.43624484086732,0.019999999999999574
69.27959864178695,0.020000000000000462
68.9899766196239,0.019999999999999574
69.64379199525852,0.020000000000000462
70.3799249097718,0.019999999999999574
70.78274165746708,0.020000000000000462
70.99799036595391,0.019999999999999574
71.03581564428411,0.020000000000000462
70.99043006698331,0.019999999999999574
70.78928999181952,0.020000000000000462
70.74739847628672,0.019999999999999574
70.71279275297027,0.019999999999999574
70.62703140756756,0.020000000000000462
70.65081531618472,0.019999999999999574
